"EXPERIMENT","EVENNESS_CONTROL","RATIO","EXTRACTED_RESOURCES","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","NUM_DETECTORS","NUM_EXTRACTORS","NUM_TRANSPORTERS","SIGNAL_SENT","SIGNAL_RECEIVED"
146,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",10760,1,0.636837090909091,53.505601,859.261718,4152.607421,195.023977,6,6,12,155099,85388
147,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",14,0.0909090909090909,0.00248572727272727,29.101537,423.335937,3053.441406,447.928571,6,6,12,73289,47233
148,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"d",7234,0.967741935483871,0.455771161290323,47.85614,1752.089843,16091.183593,868.976223,6,6,12,337990,242948
149,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",29077,0.978494623655914,0.610656075268817,191.63427,2196.52539,11895.949218,572.039103,6,6,12,421669,231130
150,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"d",63,0.032258064516129,0.0013230752688172,180.465227,1396.169921,6810.30664,1220.222222,6,6,12,300265,149405
151,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"d",4476,0.290322580645161,0.0940020107526882,147.489267,1421.720703,10362.064453,1068.263851,6,6,12,190042,147128
152,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",321,0.272727272727273,0.0569957272727273,1.717464,87.86914,3927.789062,339.380062,6,6,12,23977,9020
153,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"d",18181,0.817204301075269,0.381825430107527,172.50895,1368.660156,12412.24414,776.270007,6,6,12,283274,165449
154,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",26404,0.935483870967742,0.554519483870968,171.192522,1783.283203,12837.501953,537.740115,6,6,12,315792,191102
155,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"d",41,0.021505376344086,0.00086105376344086,146.146557,921.548828,6006.164062,1101.999999,6,6,12,154509,109153
156,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",9508,1,0.562736727272727,41.931379,678.228515,4375.699218,179.543857,6,6,12,92097,65091
157,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3778,1,0.670809636363636,10.107379,959.488281,5645.732421,180.452355,6,6,12,216262,80866
158,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",9295,1,0.550130181818182,28.123273,510.574218,4692.933593,195.820333,6,6,12,104859,62542
159,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"d",71,0.0606060606060606,0.00420215151515151,68.59922,285.486328,3390.984375,371.957746,6,6,12,38357,28735
160,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",9232,1,0.546401484848485,45.87383,526.972656,4373.984375,206.382582,6,6,12,88661,47830
161,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"d",10,0.0303030303030303,0.000591848484848485,80.796245,321.513671,2240.615234,482.9,6,6,12,41650,28460
162,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",10326,1,0.650579612903226,48.419001,2412.134765,12037.630859,378.340209,6,6,12,545421,298103
163,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3146,1,0.558593727272727,18.034022,598.30664,4679.333984,218.176732,6,6,12,95996,50755
164,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"d",8527,1,0.53723535483871,85.675775,1422.457031,12188.005859,835.719948,6,6,12,331900,163501
165,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",24750,0.978494623655914,0.519783258064516,165.797179,1471.302734,13004.86914,559.927595,6,6,12,216765,137023
166,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3014,1,0.535156181818182,12.358029,639.130859,5251.398437,156.988387,6,6,12,107104,80646
167,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",27,0.272727272727273,0.004794,45.753283,351.339843,2930.888671,525.74074,6,6,12,64899,33912
168,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",9359,1,0.589654709677419,65.111948,1896.986328,13508.777343,430.147879,6,6,12,322592,225119
169,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"d",25,0.021505376344086,0.000525032258064516,228.569118,663.605468,6548.21289,1120.08,6,6,12,98080,67269
170,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",24387,0.913978494623656,0.512159774193548,177.275133,1109.505859,13157.214843,626.816869,6,6,12,156476,110212
171,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",42,0.181818181818182,0.00745736363636364,32.607686,248.322265,3709.86914,412.309523,6,6,12,38417,28352
172,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"d",3,0.0303030303030303,0.000177545454545455,63.548514,405.091796,2232.546875,387,6,6,12,57315,36422
173,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",31,0.363636363636364,0.00550418181818182,21.527886,254.486328,3557.902343,479.354838,6,6,12,48371,30073
174,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",10234,1,0.644783258064516,74.270896,1591.695312,11953.880859,482.177936,6,6,12,289957,195844
175,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",10388,1,0.654485870967742,49.748024,2355.988281,13016.972656,359.716018,6,6,12,518065,185196
176,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",10075,1,0.59629496969697,51.029273,558.599609,4352.519531,202.359999,6,6,12,88859,44027
177,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"d",4,0.0303030303030303,0.000236727272727273,51.849508,435.166015,2722.011718,592.25,6,6,12,64564,42184
178,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",36,0.181818181818182,0.006392,32.886119,420.548828,2761.416015,473.527777,6,6,12,81316,41138
179,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",2031,0.909090909090909,0.360617818181818,32.643285,390.632812,3666.880859,348.075332,6,6,12,104692,51411
180,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"d",3,0.010752688172043,6.3e-05,219.940664,1015.240234,8320.240234,684,6,6,12,183439,105040
181,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"d",4373,0.43010752688172,0.0918388709677419,118.975053,1474.949218,9058.373046,961.43334,6,6,12,233714,161423
182,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",25462,0.946236559139785,0.534736215053763,216.768184,1262.195312,11452.501953,738.291925,6,6,12,234227,144308
183,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",21577,0.935483870967742,0.453146,186.18322,1364.294921,10908.378906,729.539046,6,6,12,252904,131377
184,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"d",2641,0.645161290322581,0.16639364516129,109.88278,1525.052734,10721.15039,1058.02499,6,6,12,283685,157109
185,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3574,1,0.634588,12.923927,1119.117187,4169.423828,150.547845,6,6,12,245779,121996
186,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",9765,1,0.577947424242424,42.884017,628.927734,4567.255859,192.089708,6,6,12,140211,74706
187,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"d",9,0.0303030303030303,0.000532666666666667,30.242352,498.757812,2773.005859,467.111111,6,6,12,90807,70252
188,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",8797,1,0.554246451612903,72.134579,1685.720703,13020.455078,386.021939,6,6,12,244141,167982
189,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3065,1,0.544211636363636,11.914976,420.089843,5136.259765,217.15106,6,6,12,79637,49972
190,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"d",6201,0.967741935483871,0.390688,60.874536,2480.853515,11240.318359,953.958232,6,6,12,496680,227107
191,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",154,0.545454545454545,0.0273437272727273,30.824474,419.265625,3615.609375,430.175324,6,6,12,67379,39441
192,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",9757,1,0.614730322580645,66.045935,2796.958984,13507.824218,552.294352,6,6,12,600021,289861
193,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",138,0.272727272727273,0.0245028181818182,33.200486,287.78125,3299.796875,441.289855,6,6,12,49399,26356
194,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",10530,1,0.663432451612903,36.072243,2094.732421,12625.332031,411.253751,6,6,12,346581,238450
195,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3447,1,0.612038272727273,8.003058,871.265625,4617.884765,168.70496,6,6,12,177841,97021
196,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",9831,1,0.619392612903226,105.73166,1778.951171,10695.09375,483.295188,6,6,12,344629,162128
197,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"d",8,0.0303030303030303,0.000473484848484848,39.565815,473.865234,2484.8125,459.875,6,6,12,60244,42595
198,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"d",7697,1,0.484942032258065,38.347832,1650.021484,12865.958984,757.493049,6,6,12,389670,184724
199,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3160,1,0.561079454545454,13.592208,417.658203,4757.65039,179.287025,6,6,12,81042,47266
200,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",2930,1,0.520241454545455,5.85021,566.353515,4787.675781,159.536177,6,6,12,106793,64269
201,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"d",7553,0.56989247311828,0.158623150537634,98.396647,1712.917968,12009.9375,1070.189461,6,6,12,320314,190039
202,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",26071,0.946236559139785,0.547526032258065,196.265851,1579.935546,13631.076171,579.359633,6,6,12,253779,195847
203,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",24084,0.946236559139785,0.505796365591398,186.596968,1014.224609,11888.810546,621.954368,6,6,12,175267,106288
204,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"d",8587,1,0.541015612903226,62.856813,2268.210937,13429.802734,387.049842,6,6,12,568689,244867
205,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"d",7791,1,0.490864387096774,32.314433,1773.349609,14893.166015,629.87293,6,6,12,316773,214403
206,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",648,0.454545454545455,0.115056818181818,2.928014,63.861328,4555.240234,423.881172,6,6,12,18262,5825
207,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",10531,1,0.623283606060606,47.116849,694.132812,3970.05664,223.589212,6,6,12,110965,70846
208,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",33,0.181818181818182,0.00585936363636364,33.580842,257.763671,3045.726562,430.454545,6,6,12,62550,28167
209,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",1348,0.727272727272727,0.239346545454545,16.940729,471.697265,3722.605468,366.392433,6,6,12,75675,43591
210,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"d",2366,0.645161290322581,0.149067516129032,74.759815,1558.767578,10942.765625,965.022823,6,6,12,236799,163111
211,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",9328,1,0.552083303030303,46.899955,691.703125,4334.388671,231.9375,6,6,12,120285,92401
212,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"d",137,0.129032258064516,0.00863154838709677,139.51322,1069.470703,7949.189453,1112.284671,6,6,12,185387,116933
213,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",10566,1,0.665700580645161,67.937237,1854.882812,13471.033203,394.859265,6,6,12,335741,210689
214,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",10356,1,0.652469741935484,53.085269,1829.996093,13662.001953,369.626979,6,6,12,399019,196144
215,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"d",32,0.021505376344086,0.000672043010752688,150.09381,383.371093,6380.076171,1204.46875,6,6,12,51868,37302
216,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"d",19774,0.817204301075269,0.415280569892473,89.565386,2191.791015,12376.65039,606.746687,6,6,12,318082,270146
217,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3482,1,0.618252818181818,12.185905,661.955078,5207.648437,191.851234,6,6,12,127390,67323
218,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",24184,0.967741935483871,0.507896505376344,145.017885,2040.658203,13339.24414,411.274189,6,6,12,278546,226471
219,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",9851,1,0.583037393939394,26.8259,659.580078,5087.019531,218.810679,6,6,12,130972,67657
220,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"d",2209,0.451612903225806,0.139175903225806,44.873921,1860.673828,11456.974609,980.802625,6,6,12,290001,227961
221,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"d",176,0.193548387096774,0.0110887096774194,136.094583,1003.40625,8962.470703,1229.204545,6,6,12,232292,112474
222,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3281,1,0.582563909090909,15.030791,558.835937,4757.080078,211.905211,6,6,12,121246,53497
223,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",9436,1,0.558475363636364,57.804092,384.888671,4280.353515,215.475413,6,6,12,70126,47383
224,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",8773,1,0.519235303030303,50.45024,359.554687,4810.394531,215.264561,6,6,12,57417,35052
225,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"d",10,0.0606060606060606,0.000591848484848485,32.145496,437.408203,2317.103515,438.4,6,6,12,87785,44655
226,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"d",2,0.0606060606060606,0.000118363636363636,64.087906,315.3125,1905.205078,388,6,6,12,43272,33171
227,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"d",17,0.021505376344086,0.000357021505376344,140.120082,663.279296,7097.373046,1043.588235,6,6,12,69893,63183
228,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"d",2638,1,0.468394818181818,13.33083,827.939453,4615.68164,301.137604,6,6,12,206524,103691
229,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3257,1,0.578302545454546,13.632017,390.058593,5396.578125,211.758366,6,6,12,90562,38886
230,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3071,1,0.545276909090909,10.724328,637.316406,4696.517578,195.686746,6,6,12,137911,60316
231,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",18330,0.860215053763441,0.384954634408602,184.145895,1553.90625,11002.199218,530.230005,6,6,12,195530,145184
232,"m","1:1:2","f","a","s","b",3,8,225,11,4,28,"r",3472,1,0.616477181818182,17.008326,706.566406,4776.800781,180.799827,6,6,12,109403,72620
233,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",7528,1,0.474294322580645,81.086403,1522.109375,10518.068359,442.075982,6,6,12,303110,156268
234,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",20209,0.978494623655914,0.424416161290323,135.396029,1694.761718,14305.330078,619.294472,6,6,12,305815,149017
235,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",9509,1,0.599105322580645,74.041977,1280.628906,14244.863281,458.697129,6,6,12,244969,153285
236,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",24001,0.924731182795699,0.504053258064516,204.411025,1161.476562,12932.123046,580.178409,6,6,12,181229,108402
237,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"d",26,0.0606060606060606,0.00153881818181818,83.336596,293.951171,1926.578125,424.653846,6,6,12,37609,33312
238,"m","1:1:2","f","a","s","b",3,8,625,93,12,78,"r",26261,0.956989247311828,0.551516290322581,218.778866,1521.068359,13020.787109,582.822055,6,6,12,232502,150730
239,"m","1:1:2","f","a","s","b",3,8,625,31,12,78,"r",7556,1,0.476058451612903,29.055227,1830.701171,12608.691406,411.819878,6,6,12,288728,215935
240,"m","1:1:2","f","a","s","b",3,8,225,33,4,28,"r",8570,0.96969696969697,0.507220636363636,47.198807,454.974609,4481.103515,216.290431,6,6,12,72219,39803
241,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"r",12637,0.731182795698925,0.265393978494624,257.07404,686.621093,11579.0625,884.422806,6,12,6,115937,66348
242,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"r",2840,0.935483870967742,0.178931419354839,88.610995,1301.871093,11907.746093,572.813028,6,12,6,278797,168723
243,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"r",6264,1,0.394657225806452,102.010326,1915.072265,13208.560546,688.649584,6,12,6,361253,150660
244,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"d",1356,0.818181818181818,0.240767,22.913382,540.814453,5646.921875,433.103244,6,12,6,103006,58241
245,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"r",6988,0.967741935483871,0.440272161290323,108.831611,1116.976562,13881.8125,834.994275,6,12,6,232569,136028
246,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"r",6386,0.909090909090909,0.377959272727273,61.656892,555.300781,5029.425781,322.911681,6,12,6,115667,36205
247,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"r",2874,1,0.510298272727273,25.92845,556.378906,4858.169921,286.061934,6,12,6,126489,57670
248,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"r",2660,1,0.472301090909091,29.885069,510.332031,5051.052734,281.083082,6,12,6,121971,55194
249,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"d",6536,1,0.411794322580645,91.2445,2088.84375,14540.6875,1000.071909,6,12,6,327821,190147
250,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"d",9,0.0909090909090909,0.001598,57.158287,297.154296,3791.646484,580.555555,6,12,6,41106,26907
251,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"r",7413,1,0.438742878787879,74.340561,926.386718,4530.130859,292.500472,6,12,6,241987,103737
252,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"d",4506,0.774193548387097,0.283896161290323,27.714886,1639.68164,18674.492187,916.547048,6,12,6,290452,175214
253,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"r",7596,0.935483870967742,0.478578612903226,167.315496,1296.068359,14013.308593,838.064507,6,12,6,262197,176210
254,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"r",8167,1,0.483368818181818,76.045397,782.626953,5652.621093,331.071262,6,12,6,81208,54607
255,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"d",906,0.0752688172043011,0.0190272150537634,215.406867,2106.40625,13110.654296,1084.213024,6,12,6,159395,126245
256,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"d",1,0.0303030303030303,5.91818181818182e-05,87.560438,247.177734,3367.835937,121,6,12,6,22048,18066
257,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"d",1,0.0303030303030303,5.91818181818182e-05,87.93006,426.996093,3560.541015,524,6,12,6,21800,18254
258,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"r",2224,1,0.394886363636364,24.33722,367.523437,5233.916015,257.615557,6,12,6,87328,41347
259,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"r",24352,0.903225806451613,0.511424720430108,179.513173,1977.765625,15186.412109,818.305231,6,12,6,286237,159879
260,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"d",25,0.0967741935483871,0.00157509677419355,81.937416,1506.835937,12389.716796,1227.12,6,12,6,137133,104852
261,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"d",5904,1,0.371975806451613,68.429885,1843.566406,16516.580078,849.667005,6,12,6,316427,183620
262,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"r",2536,1,0.450284090909091,36.29391,487.941406,4442.140625,311.820977,6,12,6,115226,41290
263,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"d",381,0.363636363636364,0.0676490909090909,47.825539,748.527343,4992.490234,609.238845,6,12,6,147843,58962
264,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"r",25181,0.924731182795699,0.528834838709677,212.066395,1664.251953,13932.429687,853.614947,6,12,6,271992,178828
265,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"r",5401,0.787878787878788,0.319661454545455,83.032112,474.304687,3857.679687,354.467876,6,12,6,114071,43927
266,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"d",261,0.0645161290322581,0.00548134408602151,193.104593,1833.4375,8726.638671,1103.452107,6,12,6,150810,116799
267,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"d",1024,0.636363636363636,0.181818090909091,60.648561,182.884765,5123.222656,418.603515,6,12,6,46479,18469
268,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"d",1231,0.727272727272727,0.218572363636364,38.669554,791.722656,4250.308593,386.908204,6,12,6,140940,60723
269,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"d",3760,0.67741935483871,0.236895161290323,180.495816,2823.09375,12757.15625,1196.709574,6,12,6,333733,243414
270,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"r",8243,1,0.519342225806452,129.196619,1218.96289,13468.693359,745.595535,6,12,6,249604,152768
271,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"r",8476,1,0.534022161290323,116.645007,1470.091796,12354.517578,536.653256,6,12,6,396345,190021
272,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"r",21747,0.881720430107527,0.456716225806452,273.63247,1214.80664,11825.259765,908.571251,6,12,6,195819,142123
273,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"d",0,0,0,91.166953,318.095703,2994.08789,NA,6,12,6,27757,21476
274,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"d",4010,0.774193548387097,0.252646161290323,83.99174,2741.333984,16170.15039,1050.940149,6,12,6,228481,163689
275,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"r",21578,0.849462365591398,0.453167,166.071271,1411.765625,15713.103515,833.342524,6,12,6,324994,153487
276,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"r",2498,1,0.443536909090909,12.406471,533.175781,5714.935546,291.395516,6,12,6,83217,54935
277,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"d",37,0.021505376344086,0.000777043010752688,119.700174,2063.892578,11479.089843,1048.378378,6,12,6,182684,154110
278,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"d",5893,1,0.371282741935484,44.588912,2953.490234,17737.757812,896.907687,6,12,6,512254,305817
279,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"r",6987,0.967741935483871,0.440209161290323,145.628079,1489.382812,12945.759765,839.381136,6,12,6,318467,142760
280,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"r",7856,0.909090909090909,0.464962121212121,75.832103,590.144531,4783.55664,324.889638,6,12,6,94394,46315
281,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"d",132,0.0967741935483871,0.00831651612903226,122.735221,870.054687,10003.021484,1155.742424,6,12,6,109737,75816
282,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"d",3679,0.774193548387097,0.231791806451613,132.267059,2327.076171,14300.503906,1139.586572,6,12,6,422437,210635
283,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"d",5,0.0606060606060606,0.000295909090909091,102.909636,343.287109,2883.166015,396.2,6,12,6,29261,22879
284,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"r",7028,1,0.415956424242424,66.348624,542.302734,4894.335937,303.563602,6,12,6,117526,63215
285,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"r",14548,0.709677419354839,0.305527548387097,269.594632,867.419921,14233.232421,811.673494,6,12,6,212210,92798
286,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"d",130,0.0645161290322581,0.00273017204301075,207.447605,2120.851562,9357.003906,1218.346153,6,12,6,140507,122119
287,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"d",32,0.021505376344086,0.000672043010752688,172.157229,1978.267578,9800.558593,1449.624999,6,12,6,146517,133247
288,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"d",25,0.0909090909090909,0.00443890909090909,49.38858,649.134765,4265.978515,573.839999,6,12,6,48320,42058
289,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"r",23718,0.89247311827957,0.498109870967742,242.071682,1574.240234,12699.80664,913.20925,6,12,6,304434,137823
290,"m","1:2:1","f","a","s","b",3,8,625,93,12,78,"d",1263,0.0967741935483871,0.026524688172043,93.238055,2831.308593,15158.335937,1118.907363,6,12,6,482530,266388
291,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"r",4584,0.878787878787879,0.271306818181818,38.72834,491.927734,4739.226562,316.470113,6,12,6,94345,41996
292,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"d",3,0.0606060606060606,0.000177545454545455,62.829109,690.857421,3638.972656,337.666666,6,12,6,115962,57996
293,"m","1:2:1","f","a","s","b",3,8,625,31,12,78,"r",7793,1,0.490990419354839,148.438546,1037.658203,13357.367187,793.017836,6,12,6,233348,128044
294,"m","1:2:1","f","a","s","b",3,8,225,33,4,28,"r",7563,1,0.447620727272727,41.864083,396.890625,5225.779296,289.534972,6,12,6,87191,50073
295,"m","1:2:1","f","a","s","b",3,8,225,11,4,28,"r",3427,1,0.608487181818182,28.175511,534.287109,5279.210937,253.38576,6,12,6,106439,52052
