"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","QUALITY","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
4649,"a","g","u","l",4,10,625,31,12,78,"d",0,0,0,0.000686635451505017,220.363738070234,1813.73935861538,NA,107181.856187291,655.561872909699
4650,"a","g","u","l",4,10,225,11,4,28,"d",0,0,0,0.000741535117056856,36.5751915953177,830.512881026756,NA,16892.491638796,165.060200668896
4651,"a","g","u","l",4,10,225,33,4,28,"d",0,0,0,0.000759876254180602,47.1656624615385,358.209375866221,NA,22621.2508361204,166.163879598662
4652,"a","g","u","l",4,10,225,11,4,28,"r",0,0,0,0.000807200668896321,21.3239962575251,1170.93515451839,NA,9252.30434782609,140.428093645485
4653,"a","g","u","l",4,10,225,33,4,28,"d",0,0,0,0.000770103678929766,110.609635842809,602.774580173913,NA,54750.9397993311,229.371237458194
4654,"a","g","u","l",4,10,625,31,12,78,"r",0,0,0,0.000838755852842809,259.679719722408,1884.85064755518,NA,125681.949832776,1431.81605351171
4655,"a","g","u","l",4,10,625,31,12,78,"r",0,0,0,0.000814324414715719,102.427132966555,1762.09457913712,NA,44649.0535117057,701.849498327759
4656,"a","g","u","l",4,10,625,31,12,78,"d",0,0,0,0.00067014381270903,123.574453488294,1984.31971110702,NA,57413.7658862876,496.110367892977
4657,"a","g","u","l",4,10,625,93,12,78,"r",0,0,0,0.000807936454849498,237.345389117057,1316.07199084281,NA,108709.076923077,2734.79598662207
4658,"a","g","u","l",4,10,625,93,12,78,"d",0,0,0,0.000722903010033445,169.89446548495,1240.38134230769,NA,80937.4882943144,889.501672240803
4659,"a","g","u","l",4,10,225,33,4,28,"d",0,0,0,0.000757013377926421,48.2014719297659,648.221218735786,NA,22948.0501672241,161.47491638796
4660,"a","g","u","l",4,10,625,93,12,78,"r",0,0,0,0.000790889632107023,193.281824397993,1299.18832261538,NA,85192.3110367893,2051.99665551839
4661,"a","g","u","l",4,10,225,11,4,28,"d",0,0,0,0.00074552508361204,60.5087069531773,768.750809541806,NA,29130.2675585284,200.394648829431
4662,"a","g","u","l",4,10,225,33,4,28,"r",0,0,0,0.000856254180602007,49.7105908428094,657.239900759197,NA,22669.0200668896,332.872909698997
4663,"a","g","u","l",4,10,225,33,4,28,"d",0,0,0,0.000731110367892977,27.6162791036789,554.481428578595,NA,12224.3076923077,160.953177257525
4664,"a","g","u","l",4,10,225,33,4,28,"r",0,0,0,0.000847518394648829,36.055784458194,684.849047183946,NA,16168.906354515,228.428093645485
4665,"a","g","u","l",4,10,225,11,4,28,"r",0,0,0,0.000784441471571906,26.1827702341137,989.862261789298,NA,11619.8060200669,156.267558528428
4666,"a","g","u","l",4,10,225,33,4,28,"r",0,0,0,0.000842675585284281,59.1126864080268,652.133955217391,NA,27794.3779264214,319.535117056856
4667,"a","g","u","l",4,10,625,31,12,78,"r",0,0,0,0.000837130434782609,197.490416832776,1786.90063189967,NA,93134.3244147157,1183.77591973244
4668,"a","g","u","l",4,10,625,31,12,78,"d",0,0,0,0.000688458193979933,128.773659133779,2237.76755155518,NA,58846.8528428094,618.42474916388
4669,"a","g","u","l",4,10,625,31,12,78,"d",0,0,0,0.00070595652173913,141.01009832107,1738.16773966221,NA,66711.2006688963,365.866220735786
4670,"a","g","u","l",4,10,625,31,12,78,"d",0,0,0,0.000736297658862876,121.679771966555,2076.93585998662,NA,55736.143812709,730.682274247492
4671,"a","g","u","l",4,10,225,33,4,28,"d",0,0,0,0.000745046822742475,93.8434686822742,499.493336729097,NA,45990.9933110368,297.076923076923
4672,"a","g","u","l",4,10,625,31,12,78,"d",0,0,0,0.000668745819397993,207.400978083612,1886.60134,NA,100514.809364548,630.42474916388
4673,"a","g","u","l",4,10,225,11,4,28,"r",0,0,0,0.000791260869565217,62.9189154949833,914.177707789298,NA,30491.5451505017,175.869565217391
4674,"a","g","u","l",4,10,225,11,4,28,"r",0,0,0,0.000806926421404682,85.991906180602,1036.51764950836,NA,41930.9531772575,277.301003344482
4675,"a","g","u","l",4,10,225,33,4,28,"r",0,0,0,0.000860384615384615,52.1457392909699,613.096375511706,NA,24385.7658862876,264.535117056856
4676,"a","g","u","l",4,10,225,33,4,28,"r",0,0,0,0.000878866220735786,157.756662411371,719.289989622074,NA,78893.2006688963,315.33779264214
4677,"a","g","u","l",4,10,225,33,4,28,"d",0,0,0,0.000690214046822742,35.5091838093646,378.896196538462,NA,16498.5451505017,153.578595317726
4678,"a","g","u","l",4,10,625,31,12,78,"d",0,0,0,0.000727063545150502,160.941131441472,1855.41095926421,NA,76001.6321070234,711.538461538462
4679,"a","g","u","l",4,10,625,31,12,78,"d",0,0,0,0.000743625418060201,151.456671555184,2575.91810548829,NA,71801.3043478261,478.886287625418
4680,"a","g","u","l",4,10,625,93,12,78,"r",0,0,0,0.000789361204013378,243.935611755853,1392.59899490635,NA,111207.2909699,2413.70568561873
4681,"a","g","u","l",4,8,625,31,12,78,"r",0,0,0,0.000836595317725752,146.631205140468,1595.78181785953,NA,68819.0969899666,735.85618729097
4682,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.000716384615384615,75.1543421605351,2614.81106249833,NA,34399.0903010033,263.658862876254
4683,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.000728401337792642,41.9972168595318,701.812845752508,NA,20074.5451505017,139.698996655518
4684,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.000621046822742475,83.7494900735786,889.496380725752,NA,38720.8160535117,226.28762541806
4685,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000777100334448161,125.989972635452,1114.39496845485,NA,51901.2006688963,1737.39799331104
4686,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.000728030100334448,31.9290338561873,442.361491,NA,14555.8628762542,145.414715719064
4687,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000794685618729097,170.649959076923,1135.85612151839,NA,81608.8428093645,788.468227424749
4688,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.00071052508361204,55.0110520367893,2022.59781258528,NA,23579.1371237458,201.809364548495
4689,"a","g","u","l",4,8,625,31,12,78,"r",0,0,0,0.00086119397993311,158.149867595318,1753.24213479264,NA,74439.6722408027,1136.45819397993
4690,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000722016722408027,257.401363464883,1077.78691297659,NA,126899.314381271,836.588628762542
4691,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.000711107023411371,57.9140032575251,621.669686284281,NA,28150.7257525084,170.959866220736
4692,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000835742474916388,39.404864735786,558.855651190635,NA,18095.0869565217,292.95652173913
4693,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.00074471237458194,29.8787229297659,456.296574107023,NA,13841.4715719064,132.993311036789
4694,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.00074643143812709,23.7679303979933,545.238594364548,NA,10690.8160535117,116.19397993311
4695,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000728685618729097,165.58853687291,1322.30537293645,NA,80319.3210702341,450.916387959866
4696,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000746892976588629,285.306568344482,1303.59133919064,NA,137514.10367893,3039.94648829431
4697,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.000778290969899666,52.0714943846154,351.601862535117,NA,24761.143812709,444.080267558528
4698,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000752167224080268,177.006727735786,1117.18487361538,NA,83509.8160535117,891.926421404682
4699,"a","g","u","l",4,8,625,31,12,78,"r",0,0,0,0.00082543143812709,191.878082732441,1483.01839422408,NA,88497.618729097,1361.48160535117
4700,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.000737622073578595,79.129755,1731.29066896321,NA,36081.1973244147,296.478260869565
4701,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000732595317725753,203.82001809699,1573.07312745151,NA,100200.010033445,478.481605351171
4702,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000869240802675585,42.2840518862876,568.957043852843,NA,20002.2575250836,208.441471571906
4703,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000790625418060201,162.627939016722,1104.41826223746,NA,76177.5317725753,1094.82943143813
4704,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000736591973244147,101.258034150502,1196.67487938462,NA,43983.7658862876,378.585284280936
4705,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000731866220735786,121.837099765886,1188.0738067893,NA,51132.5785953177,1552.10702341137
4706,"a","g","u","l",4,8,225,11,4,28,"r",0,0,0,0.000798775919732442,36.5012864180602,783.583141304348,NA,17125.2341137124,143.775919732441
4707,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000785993311036789,214.879023411371,1173.17557177258,NA,99829.6923076923,1553.55518394649
4708,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.000713722408026756,30.274959083612,604.159189070234,NA,13995.2307692308,134.882943143813
4709,"a","g","u","l",4,8,225,11,4,28,"r",0,0,0,0.000811107023411371,41.42299809699,809.430856317726,NA,19956.6889632107,127.344481605351
4710,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.000700886287625418,29.0845783578595,596.530883749164,NA,13484.3578595318,108.113712374582
4711,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000852528428093645,68.4112532374582,475.472531692308,NA,32652.7123745819,537.244147157191
4712,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000805491638795987,188.655080287625,1139.48006983278,NA,90178.1973244147,894.916387959866
4713,"a","g","u","l",4,8,625,31,12,78,"r",0,0,0,0.000834528428093645,198.349275795987,1484.83847807692,NA,87288.5986622074,3033.92642140468
4714,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000724933110367893,68.0682805384615,1073.55545134783,NA,26872.0200668896,482.364548494983
4715,"a","g","u","l",4,8,225,11,4,28,"r",0,0,0,0.000805963210702341,24.6034629364549,708.981350180602,NA,10992.3745819398,149.080267558528
4716,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000747903010033445,122.281550050167,1326.39935809365,NA,58571.9598662207,357.85618729097
4717,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.000744277591973244,25.6630038294314,592.409554852843,NA,11636.3745819398,110.391304347826
4718,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.000743,41.6554526555184,321.570057287625,NA,19777.0100334448,164.270903010033
4719,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000863528428093646,50.2486539364549,585.951674414716,NA,22174.5551839465,503.23745819398
4720,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.000748672240802676,93.223818541806,1886.45108000669,NA,44076.5484949833,249.826086956522
4721,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000789775919732442,131.003553070234,1146.7296387291,NA,60516.5685618729,895.832775919732
4722,"a","g","u","l",4,8,225,11,4,28,"r",0,0,0,0.000783274247491639,17.2628745384615,693.759111959866,NA,7418.37123745819,95.8394648829431
4723,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000746494983277592,92.6164423779264,1010.96833804013,NA,43201.5551839465,341.394648829431
4724,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000865046822742475,38.8646591404682,667.676185812709,NA,18418.220735786,156.903010033445
4725,"a","g","u","l",4,8,625,31,12,78,"r",0,0,0,0.00084280602006689,119.204953591973,1660.64015423746,NA,55912.27090301,611.33779264214
4726,"a","g","u","l",4,8,625,31,12,78,"r",0,0,0,0.000823374581939799,143.237764765886,1494.29032274582,NA,69255.1672240803,488.675585284281
4727,"a","g","u","l",4,8,225,11,4,28,"r",0,0,0,0.000803842809364549,22.9568609866221,709.790492615385,NA,10554.2441471572,121.755852842809
4728,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.000699648829431438,23.9620802173913,613.089575481605,NA,10438.2040133779,159.591973244147
4729,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.000742397993311037,23.0451631371237,608.74802029097,NA,9989.41137123746,164.026755852843
4730,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.000690204013377926,98.5385395317726,1618.07873207358,NA,46675.364548495,220.167224080268
4731,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.000762311036789298,30.5906859364549,313.140722531773,NA,14180.9565217391,120.374581939799
4732,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000806842809364548,185.276814230769,1125.16348068227,NA,88357.5852842809,1267.07023411371
4733,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000855023411371237,40.9984187658863,565.619349227425,NA,19217.1571906355,275.839464882943
4734,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.000687170568561873,59.0467896488294,635.289480113712,NA,28725.2675585284,183.280936454849
4735,"a","g","u","l",4,8,225,11,4,28,"r",0,0,0,0.000825976588628763,29.195436173913,785.803733347826,NA,13565.2508361204,120.986622073579
4736,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000825926421404682,172.477920762542,1004.47289751839,NA,81657.1070234114,1204.52842809365
4737,"a","g","u","l",4,8,225,11,4,28,"r",0,0,0,0.000781608695652174,43.1576605183946,819.589418698997,NA,20454.1137123746,181.869565217391
4738,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.000734183946488294,64.6746376789298,366.245564187291,NA,31623.7658862876,237.107023411371
4739,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.000723916387959866,273.009948123746,2124.5594751806,NA,132898.752508361,1385.44481605351
4740,"a","g","u","l",4,8,625,31,12,78,"r",0,0,0,0.000853003344481605,137.416629230769,1523.78996350836,NA,65373.7826086957,480.565217391304
4741,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.00082485618729097,144.414349448161,1185.27041918729,NA,66474.0367892977,1295.55852842809
4742,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.000691341137123746,63.4684751973244,418.506231274248,NA,31081.3879598662,167.829431438127
4743,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000833528428093645,25.9435483946488,533.838491117057,NA,10953.8662207358,202.739130434783
4744,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.000704066889632107,49.2768664481605,586.365762996655,NA,23435.7257525084,188.642140468227
4745,"a","g","u","l",4,8,225,11,4,28,"r",0,0,0,0.000789565217391304,42.9795995384615,843.995923451505,NA,19792.4849498328,238.585284280936
4746,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000733732441471572,128.03718735786,1051.24922875251,NA,61347.3244147157,378.250836120401
4747,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.000768939799331104,20.2534158829431,410.748575548495,NA,8868.60869565217,125.290969899666
4748,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.000672060200668896,25.2127660702341,403.475543026756,NA,11548.254180602,110.879598662207
4749,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.000748658862876254,27.6662699230769,339.821455187291,NA,12781.4013377926,139.033444816054
4750,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000690404682274247,186.435762020067,1020.55942943478,NA,90006.7926421405,840.311036789298
4751,"a","g","u","l",4,8,625,31,12,78,"r",0,0,0,0.000828846153846154,185.923638250836,1599.17408897324,NA,88902.2240802676,1371.77926421405
4752,"a","g","u","l",4,8,225,11,4,28,"r",0,0,0,0.000802959866220736,49.2871677090301,737.340692501672,NA,24003.1003344482,149.939799331104
4753,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.000760394648829431,49.4470234816053,437.003618404682,NA,23464.5284280936,173.56856187291
4754,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000857200668896321,65.3064311571906,506.497654505017,NA,30669.1538461538,486.43143812709
4755,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000726608695652174,161.069613120401,1149.83073089632,NA,78378.4180602007,542.053511705686
4756,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000849919732441472,47.185180632107,532.34653880602,NA,21876.745819398,276.755852842809
4757,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000793210702341137,160.54714235786,1143.82666788629,NA,73571.3745819398,1153.79598662207
4758,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.000705779264214047,114.287683765886,1481.29560079264,NA,53694.4080267559,383.752508361204
4759,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.00072019397993311,125.599909421405,340.934233451505,NA,62768.1638795987,246.177257525084
4760,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000809428093645485,157.472721147157,1156.79293564548,NA,70552.0969899666,1293.35785953177
4761,"a","g","u","l",4,8,225,11,4,28,"d",0,0,0,0.000767250836120401,17.2902247993311,655.080678635451,NA,7496.76254180602,96.8327759197324
4762,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.000667872909698997,130.769779033445,1728.2239295786,NA,61885.0969899666,521.204013377926
4763,"a","g","u","l",4,8,225,11,4,28,"r",0,0,0,0.000809,76.1791775685619,750.772372324415,NA,37337.3712374582,248.224080267559
4764,"a","g","u","l",4,8,625,31,12,78,"r",0,0,0,0.000825725752508361,270.358172638796,1579.84649305351,NA,131557.394648829,1678.14381270903
4765,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.00084904347826087,49.0936058795987,574.166106682274,NA,22485.4715719064,357.899665551839
4766,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.000697622073578595,240.000097558528,1402.02244418729,NA,119063.033444816,390.675585284281
4767,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000810244147157191,133.92527783612,1040.73534783612,NA,61633.8662207358,972.678929765886
4768,"a","g","u","l",4,8,625,93,12,78,"r",0,0,0,0.000806163879598662,129.145771926421,1147.95887286622,NA,59596.9096989967,850.832775919732
4769,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000722969899665552,63.2605686254181,1172.30967767559,NA,27944.9297658863,252.71237458194
4770,"a","g","u","l",4,8,625,93,12,78,"d",0,0,0,0.000756130434782609,151.142257618729,1596.10289461204,NA,73505.0668896321,353.595317725753
4771,"a","g","u","l",4,8,225,11,4,28,"r",0,0,0,0.0008098127090301,32.4588663545151,810.908320267559,NA,15162.5652173913,119.688963210702
4772,"a","g","u","l",4,8,225,33,4,28,"d",0,0,0,0.000690655518394649,40.2750243511706,433.073042528428,NA,18859.4113712375,178.846153846154
4773,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000865030100334448,51.2892123043478,584.904858210702,NA,24775.2842809365,212.545150501672
4774,"a","g","u","l",4,8,625,31,12,78,"r",0,0,0,0.000858391304347826,174.633151712375,1625.75094019732,NA,83439.6822742475,911.010033444816
4775,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.000676170568561873,94.4013112207358,1300.17657774582,NA,43155.6722408027,404.959866220736
4776,"a","g","u","l",4,8,625,31,12,78,"r",0,0,0,0.000826899665551839,103.759085829431,1397.67922327425,NA,48629.3311036789,452.709030100334
4777,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000853488294314381,55.9184451638796,511.456050959866,NA,26443.1170568562,283.792642140468
4778,"a","g","u","l",4,8,625,31,12,78,"d",0,0,0,0.000743207357859532,142.529551207358,2260.39460918395,NA,68540.1705685619,259.71237458194
4779,"a","g","u","l",4,8,225,33,4,28,"r",0,0,0,0.000853678929765886,41.4570700468227,629.396007073579,NA,19450.8996655518,201.993311036789
