"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_D2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
2468,"e","s","u",4,10,625,31,12,78,"d",473.46,0.165069124423963,0.0298298890322581,90.9020156857143,1570.37856032,21082.5110993857,1121.69843444488,274315.902857143,0
2469,"e","s","u",4,10,625,93,12,78,"d",179.931428571429,0.034715821812596,0.0037788023655914,64.5482012057143,2053.73530700571,19728.4747600943,1002.93521984606,360050.974285714,0
2470,"e","s","u",4,10,225,11,4,28,"d",526.331428571429,0.409350649350649,0.0934537335064935,35.0779826057143,799.748783537143,8839.29838176286,339.373600149635,73333.6,0
2471,"e","s","u",4,10,225,33,4,28,"d",146.3,0.0597402597402597,0.00865885411255411,29.4405044542857,731.257639588571,6698.94136165143,410.432015707803,124186.797142857,0
2472,"e","s","u",4,10,625,93,12,78,"r",11201.4314285714,0.512165898617511,0.235245115637481,341.105606025714,1438.28015071714,25001.8707199314,766.921271974898,202917.094285714,0
2473,"e","s","u",4,10,625,31,12,78,"r",4881.18285714286,0.687926267281106,0.307534201843318,260.270759514286,1567.66276232286,25645.4278181171,779.789040615604,209166.017142857,0
2474,"e","s","u",4,10,625,93,12,78,"d",210.785714285714,0.0358832565284178,0.00442678347158218,79.85849028,2015.80991637714,19311.3408427057,1154.09576819692,293772.02,0
2475,"e","s","u",4,10,625,93,12,78,"d",152.074285714286,0.0281413210445469,0.00319376433179724,80.7503923428571,2152.63490517429,19631.2915793,1055.97281659347,331490.965714286,0
2476,"e","s","u",4,10,225,33,4,28,"d",206.705714285714,0.08,0.0122340025108225,27.0816818085714,661.809849394286,7318.15393421429,468.1724261194,101400.56,0
2477,"e","s","u",4,10,225,33,4,28,"d",227.408571428571,0.0590476190476191,0.0134593142857143,32.8840807257143,689.58911836,7186.29333709429,412.660409173651,110968.862857143,0
2478,"e","s","u",4,10,625,31,12,78,"r",4813.78,0.690046082949309,0.303287551520737,261.945915914286,1951.72557484,23791.9965681686,740.186288496227,281782.408571429,0
2479,"e","s","u",4,10,225,11,4,28,"r",1788.04285714286,0.782077922077922,0.317479201298701,70.31442356,476.817120602857,8473.56966523143,291.794434884148,57441.3342857143,0
2480,"e","s","u",4,10,225,11,4,28,"d",451.3,0.385714285714286,0.080131391948052,26.1935211457143,558.118889574286,7506.88356030857,396.764635389813,72166.2342857143,0
2481,"e","s","u",4,10,625,93,12,78,"r",12550.4114285714,0.554132104454685,0.263575508878648,348.603289237143,1669.80244426286,22740.5295424914,804.498624028643,214609.802857143,0
2482,"e","s","u",4,10,625,31,12,78,"r",5468.35428571429,0.736774193548387,0.344528370230415,281.918185697143,1285.17618865429,24943.4478348857,688.074007724583,220497.285714286,0
2483,"e","s","u",4,5,625,31,12,78,"r",1859.60571428571,0.401751152073733,0.117162658801843,226.747931957143,755.856411882857,11905.7051451686,810.863144611821,133426.602857143,0
2484,"e","s","u",4,5,625,31,12,78,"d",119.574285714286,0.0799078341013825,0.00753366239631336,28.7203809914286,625.741227734286,10224.1564900229,1201.14236140443,132555.822857143,0
2485,"e","s","u",4,5,625,93,12,78,"r",4103.89428571429,0.261689708141321,0.0861872960983103,271.75635258,495.873577071429,11445.8126953829,794.466401815931,87831.5514285714,0
2486,"e","s","u",4,5,225,11,4,28,"d",222.525714285714,0.278701298701299,0.0395109597402597,13.5448175228571,306.0719197,3298.88549671429,301.556870167125,62970.2571428571,0
2487,"e","s","u",4,5,225,33,4,28,"r",1612.25714285714,0.335584415584416,0.0954224170562771,87.9622616571429,248.479481088571,4189.12746100857,308.441446721408,41062.8114285714,0
2488,"e","s","u",4,5,225,11,4,28,"r",533.557142857143,0.469090909090909,0.0947367090909091,37.5518440114286,444.771618362857,4030.80879467714,351.265647540039,58452.46,0
2489,"e","s","u",4,5,625,31,12,78,"d",316.165714285714,0.128940092165899,0.019919715483871,63.8210826942857,823.995530202857,10586.0097098971,943.181639519194,119341.802857143,0
2490,"e","s","u",4,5,225,33,4,28,"d",55.82,0.0374891774891775,0.00330373939393939,18.0808660171429,496.556317042857,3278.37220989143,382.731914849769,75598.5485714286,0
2491,"e","s","u",4,5,225,33,4,28,"r",1286.55714285714,0.283636363636364,0.0761456632034632,87.0469672714286,331.71015076,4312.08464291143,279.454032161879,45439.3457142857,0
2492,"e","s","u",4,5,225,11,4,28,"d",126.554285714286,0.175324675324675,0.0224705779220779,9.05586246285714,261.193024634286,3932.64882260857,495.990855641543,63625.4314285714,0
2493,"e","s","u",4,5,225,33,4,28,"r",1290.86,0.2795670995671,0.0764003312554112,84.5487952828571,270.253085968571,3667.10014513429,285.886184441687,48418.6057142857,0
2494,"e","s","u",4,5,625,31,12,78,"d",5.46285714285714,0.0303225806451613,0.000344183133640553,27.5948337457143,749.630390674286,10441.0917634514,1164.60340678569,111073.571428571,0
2495,"e","s","u",4,5,225,33,4,28,"d",69.7057142857143,0.0346320346320346,0.00412557428571429,19.58090734,294.915016785714,3718.20542974857,390.030614886625,36732.5771428571,0
2496,"e","s","u",4,5,625,31,12,78,"r",1080.37428571429,0.280460829493088,0.0680679368663595,159.970281722857,651.324123965714,10077.7608259343,778.722439871279,95172.9657142857,0
2497,"e","s","u",4,5,225,33,4,28,"r",1219.02285714286,0.288138528138528,0.0721486066666667,79.03895312,236.680000071429,3932.12337618571,329.974076548974,40744.3685714286,0
2498,"e","s","u",4,5,225,11,4,28,"d",264.754285714286,0.277142857142857,0.0470089293506493,17.7531982771429,300.692740011429,3205.49073666857,345.683932244325,42255.6314285714,0
2499,"e","s","u",4,5,225,11,4,28,"r",574.811428571429,0.456883116883117,0.102061691688312,38.7387461171429,311.14748892,4334.27554133714,294.05084412,52327.7228571429,0
2500,"e","s","u",4,5,625,31,12,78,"r",1822.81142857143,0.383041474654378,0.114844470599078,204.738482568571,819.188398494286,11347.39953132,837.524135388997,179921.38,0
2501,"e","s","u",4,5,225,33,4,28,"d",59.8714285714286,0.0433766233766234,0.0035435270995671,21.2772560371429,245.780842711429,3611.51644538,441.3279463965,48218.5857142857,0
2502,"e","s","u",4,5,625,31,12,78,"d",128.297142857143,0.0905069124423963,0.00808323695852535,26.5540601171429,1124.28593753714,8288.08356591714,1014.99663538456,164705.071428571,0
2503,"e","s","u",4,5,225,11,4,28,"d",119.545714285714,0.191428571428571,0.0212261581818182,15.8186313342857,302.039430882857,3418.09878353429,385.431314408332,40043.7028571429,0
2504,"e","s","u",4,5,625,93,12,78,"d",18.2914285714286,0.0123195084485407,0.000384144577572965,42.9627368485714,1274.14361055143,8319.94771769714,1520.62783674267,119472.508571429,0
2505,"e","s","u",4,5,625,31,12,78,"r",1734.41714285714,0.365990783410138,0.109275273917051,191.699648611429,863.798744508571,11671.2252567486,794.071043327409,167069.108571429,0
2506,"e","s","u",4,5,225,33,4,28,"d",38.4542857142857,0.0326406926406926,0.00227593904761905,12.6705199942857,308.54858824,3916.63746101714,494.129561334686,43952.14,0
2507,"e","s","u",4,5,625,93,12,78,"r",4892.38571428571,0.292012288786482,0.102746675883257,335.761658445714,533.82110496,12137.6102623286,668.528302334938,120053.48,0
2508,"e","s","u",4,5,625,93,12,78,"r",4394.41428571429,0.26678955453149,0.092288606390169,265.91106334,740.200937562857,14112.8760826771,926.338922675142,136130.845714286,0
2509,"e","s","u",4,5,225,11,4,28,"r",671.125714285714,0.502337662337662,0.11916294961039,50.8036910314286,246.710212128571,3865.26502237429,273.714494912195,39180.2685714286,0
2510,"e","s","u",4,5,625,31,12,78,"r",1624.91714285714,0.35778801843318,0.10237633235023,182.879721682857,607.51697552,10297.4524833086,944.840814449507,99241.7742857143,0
2511,"e","s","u",4,5,625,93,12,78,"d",60.3114285714286,0.0177572964669739,0.00126662113671275,82.3903401057143,889.052555854286,9830.96885607714,1145.16836939586,139704.234285714,0
2512,"e","s","u",4,5,625,31,12,78,"d",138.34,0.0821198156682028,0.00871597806451613,30.9693720371429,1120.33529025429,9551.14652908286,910.722778505371,234626.937142857,0
2513,"e","s","u",4,5,625,93,12,78,"r",4001.85142857143,0.243041474654378,0.0840442589247312,282.817681794286,562.553476622857,11054.7978516314,792.840522386213,91743.9685714286,0
2514,"e","s","u",4,5,625,93,12,78,"d",26.3028571428571,0.0141321044546851,0.000552394838709677,52.0610566,850.843811454286,9335.13681367429,1254.8233583901,176769.385714286,0
2515,"e","s","u",4,5,225,11,4,28,"d",137.997142857143,0.225974025974026,0.0245023332467532,10.7425607685714,288.020630628571,3318.7074052,397.27940791513,46547.2628571429,0
2516,"e","s","u",4,5,225,11,4,28,"r",636.002857142857,0.490649350649351,0.112926646233766,42.8029230628571,241.685731114286,4162.46127237714,318.857580963574,44702.88,0
2517,"e","s","u",4,5,625,93,12,78,"d",26.6028571428571,0.016989247311828,0.000558695360983103,38.2305182485714,781.470686434286,9869.88256147143,1175.29257186101,94371.06,0
2518,"e","s","u",4,5,225,33,4,28,"d",50.1142857142857,0.0393939393939394,0.00296604432900433,21.8412386857143,303.584955428571,3223.72895654857,459.282477176289,45065.9228571429,0
2519,"e","s","u",4,5,225,11,4,28,"r",570.805714285714,0.477402597402597,0.101350447792208,44.3918375428571,250.250764554286,4139.57465403429,299.994890713907,50719.0485714286,0
2520,"e","s","u",4,5,625,93,12,78,"r",5168.43142857143,0.298556067588326,0.108544006850998,330.44178052,497.23806368,12729.9771150286,791.147790317427,91918.0114285714,0
2521,"e","s","u",4,5,225,33,4,28,"r",1555.30285714286,0.32008658008658,0.0920515423376623,81.62186828,239.020764591429,4282.83018979714,250.127004837617,42737.6057142857,0
2522,"e","s","u",4,5,625,93,12,78,"d",15.16,0.0107219662058372,0.000318380583717358,33.1413494085714,795.70250008,9664.45715407714,865.770965161907,122948.785714286,0
2523,"i","g","b",3,10,225,11,4,28,"d",10359.8028571429,0.00519480519480519,1.06527272727273e-05,0.00011718,0.0542857057142857,0.232773454285714,339,NA,NA
2524,"i","g","b",3,10,225,11,4,28,"r",6650726.44285714,0.710909090909091,0.271989142337662,2.99188056571429,0,0.30689728,235.403195532117,NA,NA
2525,"i","g","b",3,10,225,33,4,28,"d",2611334.00857143,0.105974025974026,0.0251324064069264,0.829369411428571,0.0247767771428571,0.198141748571429,467.559566978708,NA,NA
2526,"i","g","b",3,10,225,11,4,28,"d",10611.9428571429,0,0,0,0.0794474742857143,0.270379488571429,NA,NA,NA
2527,"i","g","b",3,10,225,11,4,28,"r",6722219.50285714,0.663896103896104,0.232419846493506,2.55661831142857,0.0097655,0.0503013171428571,216.003712011639,NA,NA
2528,"i","g","b",3,10,625,31,12,78,"r",17303575.0971429,0.711705069124424,0.381758352258065,11.83450892,0,0.133270022857143,481.580604990464,NA,NA
2529,"i","g","b",3,10,625,93,12,78,"r",95855820.4057143,0.80347158218126,0.486741071582181,45.2669196571429,0,0.01723762,619.705834975184,NA,NA
2530,"i","g","b",3,10,225,11,4,28,"d",10403.4571428571,0,0,0,0.0361216285714286,0.664469857142857,NA,NA,NA
2531,"i","g","b",3,10,225,11,4,28,"r",7627288.83428571,0.742077922077922,0.299848823636364,3.29833706,2.95042966571429,0.160396197142857,205.792426922305,NA,NA
2532,"i","g","b",3,10,625,31,12,78,"d",10753.3714285714,0,0,0,0.0292965,0.0448436885714286,NA,NA,NA
2533,"i","g","b",3,10,225,11,4,28,"d",10267.4571428571,0,0,0,0.0392299057142857,0.320195357142857,NA,NA,NA
2534,"i","g","b",3,10,625,31,12,78,"r",31374166.7885714,0.922027649769585,0.534644298064516,16.57397324,0.0845479885714286,0.315139448571429,476.311105601663,NA,NA
2535,"i","g","b",3,10,625,31,12,78,"d",10843.3742857143,0.000737327188940092,1.98009216589862e-06,6.13828571428571e-05,0,1.01698661142857,1032,NA,NA
2536,"i","g","b",3,10,225,33,4,28,"d",10600,0,0,0,0,3.22628373714286,NA,NA,NA
2537,"i","g","b",3,10,225,11,4,28,"d",10509.8342857143,0.000519480519480519,1.01454545454545e-06,1.116e-05,0.732422,0.405904008571429,NA,NA,NA
2538,"i","g","b",3,10,225,33,4,28,"r",7550860.27142857,0.575411255411255,0.250217294632035,8.25717072285714,0.918660565714286,0.2468694,264.155373969107,NA,NA
2539,"i","g","b",3,10,225,33,4,28,"r",8590053.71142857,0.517922077922078,0.200603523376623,6.61991627142857,0.03203124,0.19117744,412.382901660452,NA,NA
2540,"i","g","b",3,10,225,33,4,28,"d",10599,0.000865800865800866,1.69090909090909e-06,5.58e-05,0.0570256171428571,0.440998794285714,NA,NA,NA
2541,"i","g","b",3,10,625,31,12,78,"d",10849.82,0.00414746543778802,1.02605529953917e-05,0.000318077142857143,0,0.77779016,607.365079365079,NA,NA
2542,"i","g","b",3,10,225,11,4,28,"r",5595118.03428571,0.579220779220779,0.284644882077922,3.13109370285714,0.214844,0.71582032,226.958442492057,NA,NA
2543,"i","g","b",3,10,625,93,12,78,"r",86739557.6257143,0.651643625192012,0.360896637480799,33.5633872857143,0.0313504457142857,0.847393934285714,514.578485134917,NA,NA
2544,"i","g","b",3,10,625,31,12,78,"d",10868.9742857143,9.21658986175115e-05,1.8e-07,5.58e-06,0.110853762857143,1.16774552857143,NA,NA,NA
2545,"i","g","b",3,10,225,33,4,28,"r",29474437.2857143,0.616277056277056,0.329340841558442,10.8682477714286,0,0.0172432,254.298268042316,NA,NA
2546,"i","g","b",3,10,625,31,12,78,"d",10844.4285714286,0,0,0,3.81071422285714,1.9571317,NA,NA,NA
2547,"i","g","b",3,10,625,31,12,78,"r",8749403.80285714,0.768018433179724,0.411807136774194,12.76602124,0.0097655,0.167444162857143,469.474349526052,NA,NA
2548,"i","g","b",3,10,225,33,4,28,"d",10645.8,0,0,0,0,0.00945302,NA,NA,NA
2549,"i","g","b",3,10,225,33,4,28,"r",9182355.74,0.60008658008658,0.258897963809524,8.54363280571429,0.03194194,0.784447548571429,223.156645311526,NA,NA
2550,"i","g","b",3,10,625,93,12,78,"d",205814.142857143,0.0176036866359447,0.00145269311827957,0.13510046,0.140262377142857,1.50325893142857,1386.92515477406,NA,NA
2551,"i","g","b",3,10,625,93,12,78,"d",11216.0285714286,0,0,0,0,4.07742746571429,NA,NA,NA
2552,"i","g","b",3,10,625,93,12,78,"r",80059896.9542857,0.605069124423963,0.3218128359447,29.9285937428571,0.0097655,0.150524522857143,418.611631316403,NA,NA
2553,"i","g","b",3,10,225,33,4,28,"d",6122084.30285714,0.269437229437229,0.0906327786147186,2.99088169428571,0.0317185914285714,0.15707588,513.88550337927,NA,NA
2554,"i","g","b",3,10,225,33,4,28,"r",8218049.06,0.333679653679654,0.106145326839827,3.50279578571429,0,0.499006702857143,343.464369001288,NA,NA
2555,"i","g","b",3,10,225,11,4,28,"r",7565397.27428571,0.747012987012987,0.365283075584416,4.01811383142857,0,0,195.86411579593,NA,NA
2556,"i","g","b",3,10,625,31,12,78,"r",41244751.2657143,0.80184331797235,0.469112363317972,14.5424832628571,0,2.81904019714286,604.461423262489,NA,NA
2557,"i","g","b",3,10,625,93,12,78,"r",91744607.0628571,0.554807987711214,0.285444388448541,26.5463281257143,0,0.0679352714285714,518.33840601902,NA,NA
2558,"i","g","b",3,10,625,31,12,78,"r",9057904.97428571,0.688571428571429,0.319659238709677,9.9094364,0,1.66457588,529.62323979098,NA,NA
2559,"i","g","b",3,10,625,93,12,78,"d",11048.8,0,0,0,0,1.54723212571429,NA,NA,NA
2560,"i","g","b",3,10,625,93,12,78,"r",44614145.2628571,0.519477726574501,0.244836189278034,22.7697656028571,0.019531,0.0356026685714286,742.301382030962,NA,NA
2561,"i","g","b",3,10,625,93,12,78,"d",10888.4742857143,0.000491551459293395,9.6e-07,8.928e-05,0.0337444142857143,0.196796714285714,669.2,NA,NA
2562,"i","g","b",3,10,625,93,12,78,"d",3651664.04571429,0.082273425499232,0.0236856758525346,2.20276785428571,0.0535825714285714,0.836696408571429,813.223518107312,NA,NA
2563,"i","g","b",3,5,225,33,4,28,"d",10518.5714285714,0,0,0,0.0135044457142857,0.108867208571429,NA,NA,NA
2564,"i","g","b",3,5,225,11,4,28,"d",1909911.05714286,0.162337662337662,0.0429484584415584,0.472433042857143,0.004883,0.01366642,340.031670854741,NA,NA
2565,"i","g","b",3,5,625,93,12,78,"r",9309167.01142857,0.196620583717358,0.0745958139477727,6.93741069714286,0.004883,0.0258091514285714,407.136196981695,NA,NA
2566,"i","g","b",3,5,225,33,4,28,"r",8086394.23142857,0.451861471861472,0.185986708484848,6.13756138,0.00506156857142857,0.146406202857143,208.935296270464,NA,NA
2567,"i","g","b",3,5,225,11,4,28,"r",7543497.98285714,0.668051948051948,0.231120127792208,2.54232140571429,0.00700893714285714,0.174838151428571,223.64029081178,NA,NA
2568,"i","g","b",3,5,625,93,12,78,"d",10791.1142857143,0,0,0,0.439453,1.64400670571429,NA,NA,NA
2569,"i","g","b",3,5,225,11,4,28,"d",10266.8285714286,0,0,0,0,0.00432477714285714,NA,NA,NA
2570,"i","g","b",3,5,225,11,4,28,"d",10721.8285714286,0,0,0,0.02515626,0.108772334285714,NA,NA,NA
2571,"i","g","b",3,5,225,11,4,28,"r",7709927.34285714,0.653506493506493,0.189488635064935,2.08437498571429,0,0.0871874542857143,241.292544077446,NA,NA
2572,"i","g","b",3,5,225,33,4,28,"r",9079658.89714286,0.621558441558442,0.302288622164502,9.97552453142857,0.004883,0.661171974285714,224.579521550426,NA,NA
2573,"i","g","b",3,5,225,33,4,28,"d",10402.0028571429,8.65800865800866e-05,1.69090909090909e-07,5.58e-06,0,0.146674117142857,NA,NA,NA
2574,"i","g","b",3,5,625,93,12,78,"r",68299104.8685714,0.484546850998464,0.253263848847926,23.5535379428571,0,0.0399161828571429,849.615742610945,NA,NA
2575,"i","g","b",3,5,625,31,12,78,"d",10519.4857142857,0,0,0,0.04015086,0.389034494285714,NA,NA,NA
2576,"i","g","b",3,5,225,33,4,28,"d",10348.0571428571,0,0,0,0.0097655,0.0486217628571429,NA,NA,NA
2577,"i","g","b",3,5,625,31,12,78,"r",8303677.54857143,0.564700460829493,0.260336621474654,8.07043526571429,0.161133,0.62602122,360.270149208147,NA,NA
2578,"i","g","b",3,5,225,11,4,28,"r",4438032.80857143,0.476623376623377,0.157621243116883,1.73383367428571,0,0.122511151428571,177.694385459187,NA,NA
2579,"i","g","b",3,5,225,11,4,28,"r",124630.457142857,0.0722077922077922,0.00622463324675325,0.0684709657142857,0.0585935,0.529441948571429,176.288617886179,NA,NA
2580,"i","g","b",3,5,625,93,12,78,"d",10700.7714285714,0,0,0,0.0097655,0.407131554285714,NA,NA,NA
2581,"i","g","b",3,5,625,31,12,78,"d",10689.0571428571,0,0,0,0.185547,1.24905132571429,NA,NA,NA
2582,"i","g","b",3,5,625,31,12,78,"r",9039781.59714286,0.598986175115207,0.268845226082949,8.33420200857143,0,1.92180244857143,390.670337036872,NA,NA
2583,"i","g","b",3,5,625,93,12,78,"r",89772470.1428571,0.634562211981567,0.337095574162826,31.3498883971429,0,0.0229629571428571,614.266012741975,NA,NA
2584,"i","g","b",3,5,625,31,12,78,"d",10558.0857142857,0,0,0,0,0.255078117142857,NA,NA,NA
2585,"i","g","b",3,5,225,11,4,28,"r",3739611.75142857,0.388571428571429,0.115093851688312,1.26603236857143,0.0494642285714286,0.253577014285714,232.675482462203,NA,NA
2586,"i","g","b",3,5,225,11,4,28,"d",10344.6285714286,0,0,0,0.0146485,0.422087054285714,NA,NA,NA
2587,"i","g","b",3,5,225,33,4,28,"d",10618.7714285714,0,0,0,0,0.01751104,NA,NA,NA
2588,"i","g","b",3,5,625,31,12,78,"d",10495.1428571429,0,0,0,0,0.00435268285714286,NA,NA,NA
2589,"i","g","b",3,5,625,31,12,78,"r",9182224.42285714,0.454470046082949,0.176518938709677,5.4720871,0.0440959657142857,0.359280108571429,408.493144426579,NA,NA
2590,"i","g","b",3,5,625,31,12,78,"d",10475.9428571429,0,0,0,0.0863002028571429,0.2840179,NA,NA,NA
2591,"i","g","b",3,5,225,33,4,28,"d",10430.9742857143,8.65800865800866e-05,1.69090909090909e-07,5.58e-06,0,0.424860548571429,NA,NA,NA
2592,"i","g","b",3,5,625,31,12,78,"r",4989636.62857143,0.208755760368664,0.0643001148387097,1.99330356,0,0,614.877066254405,NA,NA
2593,"i","g","b",3,5,625,93,12,78,"d",10808,0,0,0,0.004883,0.0231640771428571,NA,NA,NA
2594,"i","g","b",3,5,625,31,12,78,"r",9462340.89142857,0.485345622119816,0.186434691797235,5.77947544571429,0.336914,0.71158482,372.7435904038,NA,NA
2595,"i","g","b",3,5,225,33,4,28,"r",4413796.23142857,0.233766233766234,0.0788573797402597,2.60229353142857,0,0.09313056,228.948316660091,NA,NA
2596,"i","g","b",3,5,225,11,4,28,"d",10094.1714285714,0,0,0,0.0293528742857143,0.0880915542857143,NA,NA,NA
2597,"i","g","b",3,5,225,33,4,28,"r",7155356.24857143,0.327359307359307,0.117154863463203,3.86611049428571,0.0249888457142857,0.140920751428571,176.654237962609,NA,NA
2598,"i","g","b",3,5,625,93,12,78,"d",5929000.45714286,0.111121351766513,0.0401509696466974,3.73404017714286,0.0402733142857143,4.12840400571429,748.876779636227,NA,NA
2599,"i","g","b",3,5,225,33,4,28,"r",8931724.01142857,0.532121212121212,0.231837459480519,7.65063616285714,0.234659542857143,0.104308031428571,184.412564711514,NA,NA
2600,"i","g","b",3,5,625,93,12,78,"r",88518523.7342857,0.681044546850998,0.381549839047619,35.4841350314286,0.0878905,0.263554668571429,472.388630750881,NA,NA
2601,"i","g","b",3,5,625,93,12,78,"d",10575.6371428571,9.21658986175115e-05,1.8e-07,1.674e-05,0.00806361428571429,0.164514482857143,1036.66666666667,NA,NA
2602,"i","g","b",3,5,625,93,12,78,"r",64497873.1371429,0.451397849462366,0.232287346144393,21.6027231914286,0,1.65938617714286,447.362585412496,NA,NA
2603,"i","g","b",4,10,625,93,12,78,"d",13974.3714285714,0,0,0,0.408973234285714,0.704894097142857,NA,NA,NA
2604,"i","g","b",4,10,625,31,12,78,"r",692608.122857143,0.0497695852534562,0.0106950247004608,0.331545765714286,0,0.0171874514285714,397.254869261424,NA,NA
2605,"i","g","b",4,10,625,31,12,78,"r",14554.9828571429,0.000368663594470046,7.2e-07,2.232e-05,0.0097655,0.514391771428571,71,NA,NA
2606,"i","g","b",4,10,225,33,4,28,"r",7205872.59142857,0.412727272727273,0.135705323030303,4.47827566,0.0873437685714286,1.22985496285714,186.532971683066,NA,NA
2607,"i","g","b",4,10,625,31,12,78,"r",4656012.69714286,0.689769585253456,0.317422235760369,9.84008930857143,0.6152345,0.01702004,737.827028644166,NA,NA
2608,"i","g","b",4,10,625,93,12,78,"d",7495.77142857143,0,0,0,0.0394307971428571,0.319040242857143,NA,NA,NA
2609,"i","g","b",4,10,225,11,4,28,"d",7369.45714285714,0,0,0,0,0.0262109628571429,NA,NA,NA
2610,"i","g","b",4,10,225,33,4,28,"d",13410.7428571429,0,0,0,0.0817634114285714,0.2701507,NA,NA,NA
2611,"i","g","b",4,10,225,11,4,28,"d",6347.51428571429,0,0,0,0.0404408428571429,0.529196448571429,NA,NA,NA
2612,"i","g","b",4,10,225,11,4,28,"r",5804.71428571429,0,0,0,0.04005018,0.534654074285714,NA,NA,NA
2613,"i","g","b",4,10,225,11,4,28,"r",3320.62857142857,0,0,0,0.5939788,0.130574845714286,NA,NA,NA
2614,"i","g","b",4,10,225,11,4,28,"r",289166.162857143,0.313506493506494,0.0687586231168831,0.756344854285714,0.9765625,0,319.075626341963,NA,NA
2615,"i","g","b",4,10,625,93,12,78,"r",7289509.45714286,0.216497695852535,0.0811671946850998,7.54854910571429,0.805507831428571,2.45728800285714,667.080587943288,NA,NA
2616,"i","g","b",4,10,625,93,12,78,"r",37383475.9457143,0.285437788018433,0.120496171612903,11.20614396,0.170530117142857,1.11151791142857,255.519405769674,NA,NA
2617,"i","g","b",4,10,225,33,4,28,"r",11388.2685714286,0.000346320346320346,6.76363636363636e-07,2.232e-05,0.0268415371428571,0.643755645714286,NA,NA,NA
2618,"i","g","b",4,10,625,31,12,78,"d",11736.9628571429,0.00138248847926267,3.06e-06,9.486e-05,0.665876057142857,0.466824811428571,NA,NA,NA
2619,"i","g","b",4,10,625,31,12,78,"d",11675.1428571429,0,0,0,0,0.293119462857143,NA,NA,NA
2620,"i","g","b",4,10,225,11,4,28,"d",8258.65714285714,0,0,0,0.2539065,0.71832592,NA,NA,NA
2621,"i","g","b",4,10,225,33,4,28,"r",279741.282857143,0.0180952380952381,0.00242136761904762,0.0799051314285714,0.0744922,0.38996098,365.708333333333,NA,NA
2622,"i","g","b",4,10,225,11,4,28,"d",6830.97142857143,0,0,0,0.0247823514285714,0.159084828571429,NA,NA,NA
2623,"i","g","b",4,10,625,31,12,78,"d",13889.7714285714,0,0,0,0,0.00887828,NA,NA,NA
2624,"i","g","b",4,10,225,33,4,28,"d",13839.1714285714,0,0,0,0.1660155,0.258019025714286,NA,NA,NA
2625,"i","g","b",4,10,225,33,4,28,"r",18110.9571428571,0.00744588744588745,0.000120907619047619,0.00398995142857143,0.1757815,0.620680862857143,177.796428571429,NA,NA
2626,"i","g","b",4,10,225,11,4,28,"d",7847.94285714286,0,0,0,0.0418024628571429,2.24835943714286,NA,NA,NA
2627,"i","g","b",4,10,625,93,12,78,"d",14002.4942857143,6.14439324116743e-05,1.8e-07,1.674e-05,0.05353238,0.415954274285714,NA,NA,NA
2628,"i","g","b",4,10,625,93,12,78,"r",45277446.5771429,0.605898617511521,0.32989343311828,30.68008928,0.122321437142857,0.39400666,539.280995417273,NA,NA
2629,"i","g","b",4,10,225,11,4,28,"r",1788149.93714286,0.630909090909091,0.194550529350649,2.14005582285714,0.0646931085714286,0.217745574285714,165.155360118274,NA,NA
2630,"i","g","b",4,10,625,93,12,78,"r",98829817.1742857,0.504301075268817,0.275036062150538,25.57835378,0.227628354285714,0.654849277142857,463.661577643725,NA,NA
2631,"i","g","b",4,10,225,33,4,28,"r",10532.8171428571,0.000519480519480519,1.01454545454545e-06,3.348e-05,0,0.131869445714286,NA,NA,NA
2632,"i","g","b",4,10,225,11,4,28,"r",4581.60285714286,0.00025974025974026,5.07272727272727e-07,5.58e-06,0,0,NA,NA,NA
2633,"i","g","b",4,10,225,33,4,28,"d",12098.2571428571,0,0,0,0.0842637771428571,0.396813628571429,NA,NA,NA
2634,"i","g","b",4,10,625,31,12,78,"r",10227915.0371429,0.517235023041475,0.239145845253456,7.41352120285714,0.103342642857143,0.54491634,482.678106607276,NA,NA
2635,"i","g","b",4,10,625,31,12,78,"d",16106.4,0,0,0,0.128939617142857,1.48643981428571,NA,NA,NA
2636,"i","g","b",4,10,625,31,12,78,"d",9868.28571428571,0,0,0,0.0097655,1.47977126285714,NA,NA,NA
2637,"i","g","b",4,10,625,31,12,78,"r",4880081.74571429,0.692073732718894,0.369099401751152,11.4420814542857,0.0195315,0.0342857657142857,560.167447585356,NA,NA
2638,"i","g","b",4,10,225,33,4,28,"d",12368.4,0,0,0,0.1757815,0.874553628571429,NA,NA,NA
2639,"i","g","b",4,10,225,33,4,28,"d",13139.2285714286,0,0,0,0.0958816485714286,2.42127239428571,NA,NA,NA
2640,"i","g","b",4,10,625,93,12,78,"d",6839.31428571429,0,0,0,0.510820354285714,0.405703157142857,NA,NA,NA
2641,"i","g","b",4,10,625,93,12,78,"d",12519.6285714286,0,0,0,2.089844,0.0388839485714286,NA,NA,NA
2642,"i","g","b",4,10,625,93,12,78,"r",2445326.28857143,0.0853149001536098,0.0281226599078341,2.61540737142857,0,0,418.739674812782,NA,NA
