"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
5486,"e","g","u",3,5,625,31,12,78,"r",4402.96655518395,0.583450210378682,0.277404631999137,1.72073227424749,150.480096003344,1484.10677472575,357.444444201365,20512.2876254181,0
5487,"e","g","u",3,5,625,93,12,78,"d",44.742474916388,0.00632934153270759,0.000939651238896681,0.0181902307692308,112.99632193311,667.079261177258,861.733417484375,16041.127090301,0
5488,"e","g","u",3,5,625,93,12,78,"d",97.5953177257525,0.0142769806163916,0.00204962933793649,0.038807381270903,115.719389735786,670.898626464883,933.024494399083,24163.2408026756,0
5489,"e","g","u",3,5,625,93,12,78,"d",291.434782608696,0.0320782536771317,0.00612051781925414,0.114554675585284,202.690746063545,933.223452752508,786.767993191571,35854.1906354515,0
5490,"e","g","u",3,5,225,11,4,28,"d",296.006688963211,0.262693827911219,0.0525579686834904,0.116237046822742,114.906288779264,333.121485257525,284.547860155303,31995.5384615385,0
5491,"e","g","u",3,5,625,31,12,78,"r",4217.07357859532,0.567698780882512,0.265692625525947,1.64808715050167,158.307763735786,1322.16422536455,334.81415582699,42304.4180602007,0
5492,"e","g","u",3,5,625,93,12,78,"d",350.217391304348,0.0343798324162981,0.00735503114323731,0.137491127090301,178.894400190635,762.080306311037,893.028230021505,38593.6789297659,0
5493,"e","g","u",3,5,625,93,12,78,"r",9282.04347826087,0.393462077894055,0.194935383428633,3.62662394314381,140.803001742475,1353.09968082274,296.557833691275,33638.0602006689,0
5494,"e","g","u",3,5,225,33,4,28,"d",0.290969899665552,0.00648626735583257,1.72201276983886e-05,0.000830284280936455,65.8660831003344,246.462054093645,449.7122395625,13489.7324414716,0
5495,"e","g","u",3,5,625,31,12,78,"d",0.230769230769231,0.00701262272089762,1.45384615384615e-05,0.000674752508361204,121.06438738796,743.248791090301,594.9921875,26064.4147157191,0
5496,"e","g","u",3,5,225,33,4,28,"d",0.31438127090301,0.00425661295226513,1.86057565622783e-05,0.000847782608695652,45.5933707056856,248.016121003344,507.468764119048,10187.0100334448,0
5497,"e","g","u",3,5,625,93,12,78,"r",9877.3745819398,0.429891753874924,0.207438137051821,3.85915597658863,150.537389812709,1421.98873807358,300.482746523973,35506.9264214047,0
5498,"e","g","u",3,5,225,11,4,28,"d",15.7123745819398,0.0857403466099118,0.0027898075402858,0.00682135451505017,69.1168735117057,330.195220625418,526.743912088235,14504.2575250836,0
5499,"e","g","u",3,5,225,11,4,28,"r",912.006688963211,0.544846457889936,0.161932964122834,0.357007528428094,74.4481601003344,576.709950732441,204.469312456747,10014.0033444816,0
5500,"e","g","u",3,5,625,93,12,78,"r",9537.77591973244,0.417628654655303,0.20030610849786,3.72651998662207,161.175447685619,1551.00324607692,341.836671858108,22220.2842809365,0
5501,"e","g","u",3,5,625,31,12,78,"r",3585.97324414716,0.512784550652713,0.225930758010573,1.40153261204013,321.065915913043,1276.78763802676,338.636412378007,49069.2842809365,0
5502,"e","g","u",3,5,625,31,12,78,"r",4285.92307692308,0.596936023303485,0.27003042054159,1.6749233812709,119.206860986622,1470.64021960201,290.623054469595,21389.6555183946,0
5503,"e","g","u",3,5,225,33,4,28,"d",0.0602006688963211,0.00172291476639303,3.56278504104591e-06,0.000756484949832776,90.5641522173913,195.165564481605,446.529411764706,22665.7190635452,0
5504,"e","g","u",3,5,225,11,4,28,"d",0.0367892976588629,0.00304043782304652,6.53177257525084e-06,0.000689913043478261,122.245472752508,273.084806996656,293.95,23771.8494983278,0
5505,"e","g","u",3,5,225,33,4,28,"r",1635,0.280733758994629,0.0967684507955812,0.639481086956522,63.7337801571906,399.403819598662,195.126096292517,10435.1137123746,0
5506,"e","g","u",3,5,225,11,4,28,"r",1288.51839464883,0.623593797506841,0.228785186378839,0.50403506354515,57.2053389598662,522.098557254181,172.462629423077,6635.22073578595,0
5507,"e","g","u",3,5,625,93,12,78,"d",551.732441471572,0.0496997158988744,0.0115871180997591,0.216243,244.087517846154,917.916276471572,851.5232603213,67847.856187291,0
5508,"e","g","u",3,5,225,11,4,28,"r",1183.55518394649,0.644268774703557,0.210148249923989,0.463106143812709,48.6700194280936,617.235805113712,227.683403199313,14159.652173913,0
5509,"e","g","u",3,5,625,93,12,78,"r",13213.6086956522,0.530262164203258,0.277503537310749,5.16239046822743,156.604553819398,1868.02214366555,230.002073006757,40536.4515050167,0
5510,"e","g","u",3,5,625,93,12,78,"r",10526.1505016722,0.450102492178229,0.221063303304923,4.11259178929766,128.004284695652,1404.898162699,250.506106300676,26893.983277592,0
5511,"e","g","u",3,5,225,11,4,28,"d",270.57525083612,0.180906050471268,0.0480424439039222,0.106345127090301,63.9459260802676,350.637554451505,338.483263349593,20661.474916388,0
5512,"e","g","u",3,5,225,33,4,28,"r",2466.66555183947,0.367994324516064,0.145991080064863,0.964360899665552,62.8123427892977,415.872001244147,186.491191440678,10769.9698996656,0
5513,"e","g","u",3,5,625,31,12,78,"r",5062.90301003344,0.651418707519689,0.31898328881217,1.97849189966555,107.07732761204,1596.42994182274,354.982447276451,25887.2876254181,0
5514,"e","g","u",3,5,225,33,4,28,"d",0.133779264214047,0.00364852538765582,7.91730009121314e-06,0.000741090301003344,63.9310000468227,266.995381284281,345.052380942857,21529.143812709,0
5515,"e","g","u",3,5,625,31,12,78,"r",4396.34782608696,0.603948646024382,0.276987624231309,1.71813727090301,172.342090377926,1524.28403228763,357.842805782313,27742.4615384615,0
5516,"e","g","u",3,5,225,33,4,28,"r",3637.39464882943,0.499037194689369,0.215281392621871,1.42169127424749,59.2280905953177,548.218462160535,161.685872476351,15065.5919732441,0
5517,"e","g","u",3,5,625,31,12,78,"d",443.280936454849,0.119322472758658,0.0279284748085015,0.173850230769231,229.176061685619,1228.05315854181,766.317067713693,53016.7892976589,0
5518,"e","g","u",3,5,625,31,12,78,"d",81.8361204013378,0.0411047577947999,0.00515599751861042,0.0325890769230769,162.323924381271,940.36275822408,923.034448331461,19693.127090301,0
5519,"e","g","u",3,5,625,31,12,78,"d",3.09698996655518,0.0276189448699968,0.000195111986190528,0.00189307692307692,93.2929160702341,1059.48362336455,707.337504691057,18414.3511705686,0
5520,"e","g","u",3,5,625,31,12,78,"d",95.628762541806,0.0493041320530802,0.00602498705361959,0.0379782508361204,227.675924521739,1037.87036171237,803.092530310638,55992.2842809365,0
5521,"e","g","u",4,10,225,11,4,28,"d",0.678929765886288,0.0392216479173001,0.00012054089388872,0.000799792642140468,222.128749033445,656.04799809699,504.067708289063,42132.9163879599,0
5522,"e","g","u",4,10,625,31,12,78,"d",1.02341137123746,0.0192037976049196,6.44749163879599e-05,0.000872197324414716,428.755258006689,1944.4405109097,1244.47984931638,94521.9698996655,0
5523,"e","g","u",4,10,225,33,4,28,"d",0.0133779264214047,0.000405391709739536,7.91730009121314e-07,0.000738792642140468,156.175820020067,538.3957719699,519,32691.6220735786,0
5524,"e","g","u",4,10,225,11,4,28,"d",62.8294314381271,0.123441775615689,0.0111557613256309,0.0129375284280936,169.332559906355,660.132936170569,359.307809928287,38833.5484949833,0
5525,"e","g","u",4,10,225,33,4,28,"r",1820.33779264214,0.298976385932908,0.107737782608696,0.356355789297659,156.044072250836,692.279133140468,149.493402560606,35098.4347826087,0
5526,"e","g","u",4,10,625,93,12,78,"d",0.0267558528428094,0.0002876973423958,5.61872909698997e-07,0.000702438127090301,678.962498230769,1178.63396823746,1294.75,171050.692307692,0
5527,"e","g","u",4,10,225,11,4,28,"r",1.52173913043478,0.0641532380662816,0.000270178473700213,0.00100413043478261,190.091058277592,851.713282147157,327.180526308824,36808.8795986622,0
5528,"e","g","u",4,10,625,31,12,78,"d",0.321070234113712,0.00809148775488186,2.02274247491639e-05,0.00075152508361204,494.108982628763,2075.22816898997,1263.85888888,118519.872909699,0
5529,"e","g","u",4,10,225,33,4,28,"r",1814.70903010033,0.291172595520422,0.107404641937772,0.355241635451505,182.86448926087,737.955142996655,195.066293900709,35831.6120401338,0
5530,"e","g","u",4,10,225,11,4,28,"r",1.54849498327759,0.0644572818485862,0.000274928245667376,0.00107200334448161,187.912481264214,889.95263467893,366.016473857143,33751.1939799331,0
5531,"e","g","u",4,10,225,11,4,28,"d",0.0501672240802676,0.00425661295226513,8.90696260261478e-06,0.000638752508361204,197.455920367893,676.251096963211,532.357142857143,49412.8996655518,0
5532,"e","g","u",4,10,625,93,12,78,"d",158.214046822742,0.0237350307476535,0.00332270392347251,0.03161472909699,567.567437916388,1358.98935210368,975.101156114286,112808.070234114,0
5533,"e","g","u",4,10,625,31,12,78,"r",4398.1872909699,0.586363145970439,0.277103518934081,0.859785070234114,483.112529598662,1910.92223383278,408.437246606272,71962.9899665552,0
5534,"e","g","u",4,10,625,93,12,78,"r",11866.8093645485,0.489193368576258,0.249218941705326,2.3185415083612,484.592436585284,2344.42399099666,406.112914023891,86464.3110367893,0
5535,"e","g","u",4,10,625,31,12,78,"r",3695.34448160535,0.510626820584745,0.232821586902578,0.722518698996656,427.117258906354,2069.24933328094,495.06299539726,98083.6421404682,0
5536,"e","g","u",4,10,225,33,4,28,"d",0.00668896321070234,0.000202695854869768,3.95865004560657e-07,0.000714989966555184,238.306228668896,450.578614471572,642,32068.2909698997,0
5537,"e","g","u",4,10,225,11,4,28,"r",0.0668896321070234,0.00577683186378839,1.18759501368197e-05,0.000783779264214047,274.628977668896,922.493905003344,396.736842105263,58627.9197324415,0
5538,"e","g","u",4,10,225,33,4,28,"r",2271.99331103679,0.35796087970001,0.134469286713287,0.444546451505017,179.043353725752,742.834624093646,183.868517916955,38715.3110367893,0
5539,"e","g","u",4,10,225,33,4,28,"r",1427.03010033445,0.25357251444208,0.0844596289652377,0.279533384615385,196.114312906355,724.220114785953,216.780880040441,47859.6254180602,0
5540,"e","g","u",4,10,225,33,4,28,"d",0.0133779264214047,0.000405391709739536,7.91730009121314e-07,0.000719913043478261,166.889233230769,551.348309036789,544.25,23441.1070234114,0
5541,"e","g","u",4,10,625,93,12,78,"r",9036.67558528428,0.378214118747078,0.189782328262668,1.76580832107023,458.853521735786,2349.75296519398,455.853541594502,108078.25083612,0
5542,"e","g","u",4,10,225,33,4,28,"d",0.0735785953177258,0.00202695854869768,4.35451505016722e-06,0.00073376254180602,145.497680655518,595.701746270903,429.675,27594.9799331104,0
5543,"e","g","u",4,10,225,11,4,28,"r",6.22073578595318,0.0684098510185467,0.00110451991486774,0.00197192642140468,139.881492545151,985.524090287625,355.779501994565,23018.635451505,0
5544,"e","g","u",4,10,225,33,4,28,"r",3246.3110367893,0.429107124759299,0.192134872808351,0.634866331103679,158.449087648829,907.43503035786,178.321323229682,36667.1605351171,0
5545,"e","g","u",4,10,625,31,12,78,"d",0.304347826086957,0.00819937425828029,1.91739130434783e-05,0.000717555183946488,552.41491126087,2073.26696365552,1195.68201753947,120054.364548495,0
5546,"e","g","u",4,10,225,11,4,28,"r",180.571906354515,0.198844633627242,0.0320617427789602,0.0360006956521739,173.41081551505,804.767538501672,291.094796962963,38325.1003344482,0
5547,"e","g","u",4,10,625,31,12,78,"d",0.307692307692308,0.00722839572769446,1.93846153846154e-05,0.000688036789297659,593.022208979933,1570.3450755786,1222.55808075758,116037.113712375,0
5548,"e","g","u",4,10,625,93,12,78,"r",10138.4882943144,0.424857050382997,0.212921876218218,1.98100988294314,476.359191665552,2006.057313,363.932870417808,75939.0668896321,0
5549,"e","g","u",4,10,225,11,4,28,"r",0.478260869565217,0.0346609911827303,8.49130434782609e-05,0.000827548494983278,191.648456655518,847.644067,408.858187122807,38429.6321070234,0
5550,"e","g","u",4,10,225,11,4,28,"r",0.294314381270903,0.0221951961082396,5.22541806020067e-05,0.000793461538461538,160.203314013378,895.632165381271,429.114155246575,35438.7859531773,0
5551,"e","g","u",4,10,625,31,12,78,"r",2194.13377926421,0.352141547092459,0.138239261301111,0.429338056856187,531.311441331104,1890.76695059866,465.643868115523,115087.929765886,0
5552,"e","g","u",4,10,625,93,12,78,"d",0.217391304347826,0.00197791922897112,4.56521739130435e-06,0.000736220735785953,607.470892123746,1431.88089159197,992.772435884615,139939.093645485,0
5553,"e","g","u",4,10,625,31,12,78,"r",2039.13712374582,0.343726399827382,0.128473848743122,0.399053595317726,569.401350401338,2143.23189886622,436.7303221673,149415.026755853,0
5554,"e","g","u",4,10,225,33,4,28,"r",559.892976588629,0.141887098408838,0.0331375925813317,0.110158943143813,189.578470785953,597.392571170569,246.733824203509,38071.237458194,0
5555,"e","g","u",4,10,225,33,4,28,"r",2666.08361204013,0.394851525286308,0.157793761224283,0.521530153846154,212.68884522408,718.258948645485,154.616930729167,56383.5785953177,0
5556,"e","g","u",4,10,625,93,12,78,"r",13908.1304347826,0.533139137627216,0.292089427913835,2.71726208026756,485.982937501672,2972.59788443813,337.55566872069,88694.2441471572,0
5557,"e","g","u",4,10,625,31,12,78,"r",2586.79933110368,0.406947890818859,0.162978774517208,0.506029468227425,540.32623019398,1846.07917624415,535.660341575092,152261.879598662,0
5558,"e","g","u",4,10,625,93,12,78,"d",0.120401337792642,0.00122271370518215,2.52842809364549e-06,0.00075238127090301,616.213915769231,1271.39804513378,1338.02941176471,159331.819397993,0
5559,"e","g","u",4,10,225,33,4,28,"d",0.0802675585284281,0.00243235025843721,4.75038005472788e-06,0.000748923076923077,204.731232595318,506.47023235786,528.166666666667,45375.5585284281,0
5560,"e","g","u",4,10,625,93,12,78,"d",0.45819397993311,0.00413564929693962,9.62207357859532e-06,0.000791943143812709,646.762763488294,1290.60614762542,885.405555542857,134666.431438127,0
5561,"e","g","u",4,10,625,31,12,78,"r",3016.67892976589,0.436077246736433,0.190062922213831,0.590014668896321,521.573035976589,2128.43395257191,472.007560684982,78325.762541806,0
5562,"e","g","u",4,10,225,33,4,28,"r",774.702341137124,0.172190128711868,0.0458512160737813,0.152117849498328,207.745818976589,607.384268722408,215.9499515,55765.7525083612,0
5563,"e","g","u",4,10,225,11,4,28,"r",0.117056856187291,0.00972940103374886,2.07829127394345e-05,0.000785180602006689,222.794784277592,920.533339849498,303.71875,69001.1638795987,0
5564,"e","g","u",4,10,225,33,4,28,"d",0.00668896321070234,0.000202695854869768,3.95865004560657e-07,0.000735498327759197,174.346016217391,519.313773337793,324.5,24285.8093645485,0
5565,"e","g","u",4,10,625,93,12,78,"r",7009.6856187291,0.326932067465027,0.147212814579063,1.36989132107023,583.559246508361,1864.84551323077,426.889940006873,68150.2140468227,0
5566,"e","g","u",4,10,625,93,12,78,"r",11087.7859531773,0.443665264142122,0.232858402884166,2.16641315050167,353.797906628763,2569.78225549833,443.865169417808,70307.9331103679,0
5567,"e","g","u",4,10,225,11,4,28,"d",1.01672240802676,0.0504712678625722,0.000180514746123442,0.000870006688963211,200.103881006689,716.991958424749,436.066903756098,52391.2006688963,0
5568,"e","g","u",4,10,625,93,12,78,"d",0.210702341137124,0.00208580573236955,4.4247491638796e-06,0.000763464882943144,592.665616715719,1554.50676036455,976.729166642857,186032.220735786,0
5569,"e","g","u",4,10,225,11,4,28,"d",0.040133779264214,0.00364852538765582,7.12557008209182e-06,0.000663759197324415,168.240874093645,639.800996374582,413.333333333333,25406.1337792642,0
5570,"e","g","u",4,10,225,11,4,28,"r",0.307692307692308,0.0237154150197628,5.46293706293706e-05,0.000841551839464883,209.898247628763,927.848505020067,401.054112545455,31144.7525083612,0
5571,"e","g","u",4,10,625,31,12,78,"r",1636.03010033445,0.319451936562736,0.103076479879167,0.320345849498328,634.879186698997,1926.30943595318,338.593339860215,129670.923076923,0
5572,"e","g","u",4,10,625,93,12,78,"r",9076.59866220736,0.401805300823534,0.190620766785342,1.77357680936455,618.271294488294,2196.97114686288,479.611109193103,131303.688963211,0
5573,"e","g","u",4,10,625,93,12,78,"r",14098.1939799331,0.538281727622541,0.296081017441651,2.75441409698997,476.577392973244,2707.76668276254,351.897212219931,111865.628762542,0
5574,"e","g","u",4,10,225,11,4,28,"d",5.98996655518395,0.0431742170872606,0.0010635463666768,0.00187808361204013,208.380826294314,852.367742331104,415.3785,62804.8160535117,0
5575,"e","g","u",4,10,625,31,12,78,"d",0.0668896321070234,0.0021577300679685,4.21404682274247e-06,0.000669096989966555,576.585649628763,1993.03718731104,1213.65,102924.137123746,0
5576,"e","g","u",4,10,225,33,4,28,"r",2873.83277591973,0.43204621465491,0.170089521131043,0.562090943143813,137.421018842809,807.831749919732,143.444215135888,28574.7357859532,0
5577,"e","g","u",4,10,225,11,4,28,"d",4.55852842809365,0.0717543326238978,0.000809374885983582,0.00158445819397993,200.179994050167,634.54260251505,484.300674787736,44014.2441471572,0
5578,"e","g","u",4,10,225,33,4,28,"d",0.020066889632107,0.000608087564609304,1.18759501368197e-06,0.000681799331103679,224.543693361204,563.740632411371,480.166666666667,62057.4481605351,0
5579,"e","g","u",4,10,625,31,12,78,"r",5107,0.627252130758442,0.321761577947999,0.998243444816054,492.733342471572,2722.38952713378,423.706518086505,80759.5384615385,0
5580,"e","g","u",4,10,225,11,4,28,"r",0.103678929765886,0.0088172696868349,1.84077227120705e-05,0.000781160535117057,211.300036147157,935.610191073579,401.327586206897,50926.7257525084,0
5581,"e","g","u",4,10,225,11,4,28,"r",0.190635451505017,0.0158102766798419,3.38464578899362e-05,0.000811792642140468,185.314681317726,973.4386100301,381.117647058824,24317.6488294314,0
5582,"e","g","u",4,10,625,31,12,78,"r",4337.45150501672,0.585931599956845,0.273276919408782,0.847909722408027,510.713249448161,2193.39432182274,460.137538278746,87869.2274247492,0
