"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_D2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
1009,"a","s","t",4,10,625,93,12,78,"r",18281.216,0.722344086021505,0.383930107677419,471.420228662,3206.984738344,27568.969664138,663.483262528013,488376.236,351894.516
1010,"a","s","t",4,10,225,33,4,28,"r",7808.816,0.842484848484849,0.462169508,168.580353612,1210.216386786,8961.208859468,242.471236936772,128243.95,92489.888
1011,"a","s","t",4,10,625,93,12,78,"d",2469.198,0.155849462365591,0.0518564769677419,327.091876688,779.544714902,24455.209058642,1041.1051767689,206332.872,75864.692
1012,"a","s","t",4,10,225,11,4,28,"d",2080.644,0.816545454545455,0.369432529818182,88.829834626,350.163742266,10236.51657817,290.900756893591,54947.314,33892.37
1013,"a","s","t",4,10,225,11,4,28,"r",2939.142,0.904,0.521864701818182,121.68322217,1414.897144594,8837.747304764,243.877911150752,223643.862,147985.978
1014,"a","s","t",4,10,225,11,4,28,"r",2985.498,0.886909090909091,0.530095525818182,119.973836858,761.90636333,7842.305250042,218.893101574441,134622.492,87381.204
1015,"a","s","t",4,10,625,93,12,78,"r",20415.192,0.756795698924731,0.428746471827957,506.0089869,1524.556777418,23120.263468828,657.380438146987,268912.248,143399.484
1016,"a","s","t",4,10,625,31,12,78,"r",8995.382,0.887161290322581,0.566745337935484,375.747955034,1514.679449296,23657.987207088,511.420290883996,344781.966,157592.116
1017,"a","s","t",4,10,225,11,4,28,"d",1538.852,0.666181818181818,0.273233664,107.428828132,409.762796952,7641.840507856,279.855527575752,114881.97,54802.458
1018,"a","s","t",4,10,225,33,4,28,"r",8022.29,0.853575757575758,0.474804095939394,164.447212052,181.816945378,8575.458898516,212.002197624105,32101.216,18128.08
1019,"a","s","t",4,10,625,93,12,78,"r",20168.698,0.755247311827957,0.423569766365591,469.998236718,3479.672316468,24963.839382884,933.844634622908,809841.236,459919.058
1020,"a","s","t",4,10,625,31,12,78,"d",1584.72,0.327612903225806,0.0998437499354839,237.47245097,1558.276410222,23591.255679736,781.691643075079,417167.856,181856.07
1021,"a","s","t",4,10,625,31,12,78,"d",1908.6,0.369870967741936,0.120249495935484,220.576199342,1305.912695366,27888.575484436,891.564096273748,245518.288,126031.418
1022,"a","s","t",4,10,625,31,12,78,"d",3503.048,0.561935483870968,0.22070614883871,316.684740892,1853.88953523,24656.682367252,729.908166870909,409434.866,203241.244
1023,"a","s","t",4,10,625,31,12,78,"d",2127.142,0.383225806451613,0.134018523741935,270.09663193,1760.911277422,25226.00607427,888.39130273395,358042.31,173656.718
1024,"a","s","t",4,10,625,93,12,78,"d",1479.54,0.111247311827957,0.0310723287311828,303.812623138,796.109953194,23104.753578202,934.186515381891,182459.894,84261.186
1025,"a","s","t",4,10,225,33,4,28,"r",7872.076,0.842727272727273,0.465913589333333,171.844696606,571.007773496,8993.241378978,225.024794927143,57731.29,37310.99
1026,"a","s","t",4,10,625,93,12,78,"d",1034.064,0.0849462365591398,0.0217167340430108,250.737540056,654.942097718,23830.886226638,1000.42219674287,174455.72,74817.02
1027,"a","s","t",4,10,225,11,4,28,"d",1893.304,0.761272727272727,0.336169032727273,95.875538476,389.229929764,8148.899136788,300.819409684352,98744.798,41086.788
1028,"a","s","t",4,10,225,11,4,28,"r",2775.134,0.898545454545455,0.492743965454545,121.896896072,1226.043464898,8393.71882036,278.266494471309,165487.812,115875.914
1029,"a","s","t",4,10,225,33,4,28,"d",1578.58,0.252848484848485,0.0934292151515152,113.355792762,859.715093808,7557.2195235,392.165463160005,283563.306,93792.186
1030,"a","s","t",4,10,225,11,4,28,"d",1886.312,0.756727272727273,0.334927557090909,92.47445133,143.199246174,9007.905570396,366.896198931657,33669.27,16298.636
1031,"a","s","t",4,10,625,93,12,78,"d",475.702,0.0500430107526882,0.00999038172043011,199.479561854,343.13740631,24887.868570378,1248.28322252827,86219.344,32380.126
1032,"a","s","t",4,10,625,93,12,78,"d",1638.282,0.112086021505376,0.0344061240215054,253.727659866,1283.25122662,24822.605378976,869.854478110831,329295.104,139971.114
1033,"a","s","t",4,10,225,33,4,28,"d",1355.05,0.22230303030303,0.080199456,109.369422162,300.368816482,8183.93241412,279.196919596325,67652.7,35948.592
1034,"a","s","t",4,10,225,33,4,28,"r",7576.38,0.826121212121212,0.448412642666667,153.0539641,1543.572726634,10101.488878954,242.497785067302,181980.106,129562.858
1035,"a","s","t",4,10,625,31,12,78,"d",2631.614,0.49658064516129,0.165802294129032,258.719257674,4322.621222706,23630.985808654,957.602731710833,1805558.818,241103.142
1036,"a","s","t",4,10,625,93,12,78,"r",22167.63,0.800172043010753,0.465550025311828,532.362898336,1662.338859422,26290.467410228,607.97257022057,231405.466,179855.676
1037,"a","s","t",4,10,225,11,4,28,"r",2993.534,0.893636363636364,0.531522372727273,115.120827972,132.974933664,9886.24719928,237.7718839807,35185.242,13718.626
1038,"a","s","t",4,10,225,33,4,28,"d",1356.994,0.230727272727273,0.0803145127878788,97.926061516,580.337519574,7463.56596489,375.237628929872,107753.278,55917.28
1039,"a","s","t",4,10,225,11,4,28,"r",2885.194,0.909636363636364,0.512285865272727,120.27687375,402.809195396,9548.74559382,256.03391398788,73248.862,44176.54
1040,"a","s","t",4,10,225,33,4,28,"d",2108.394,0.306666666666667,0.124786577515152,112.764503326,368.963289108,7608.20007428,327.301030624102,97961.264,38739.806
1041,"a","s","t",4,10,225,33,4,28,"r",6982.076,0.817030303030303,0.413238400242424,160.535853424,412.025554768,8476.735558648,227.755561087692,59757.684,39776.848
1042,"a","s","t",4,10,225,33,4,28,"d",1384.146,0.23569696969697,0.08192152,81.784789864,1069.109636758,7288.867461002,349.732023314308,290237.46,121468.284
1043,"a","s","t",4,5,625,31,12,78,"d",1063.346,0.255806451612903,0.0669950862580645,171.04491627,204.501121156,13645.880468802,655.201347544702,64174.67,20776.662
1044,"a","s","t",4,5,225,33,4,28,"d",0.052,0.00151515151515152,3.07745454545455e-06,24.182860908,280.297222714,3849.59555082,348.3,66801.3,25237.426
1045,"a","s","t",4,5,625,31,12,78,"d",545.106,0.161806451612903,0.0343438750967742,178.383021444,571.178187554,12342.847011768,1004.20961046484,172654.634,74007.236
1046,"a","s","t",4,5,625,31,12,78,"r",3343.89,0.559612903225806,0.210678553612903,352.657677924,1079.422031276,10926.408640684,601.249720455869,366545.87,106001.854
1047,"a","s","t",4,5,225,33,4,28,"d",0.412,0.00703030303030303,2.43835757575758e-05,35.716594826,50.550453186,3936.184460988,440.189189189189,17704.07,4903.684
1048,"a","s","t",4,5,625,93,12,78,"r",8612.42,0.428967741935484,0.180872395763441,494.779440646,887.920355518,11373.59226569,874.422013220817,161004.948,87454.478
1049,"a","s","t",4,5,625,31,12,78,"d",592.004,0.171483870967742,0.0372986389677419,122.589668314,516.352816436,12372.875746146,740.806643464608,136863.308,42599.704
1050,"a","s","t",4,5,225,33,4,28,"d",411.704,0.106666666666667,0.0243669506666667,59.129677914,231.449691468,3616.887378992,457.532885733407,74870.018,29913.726
1051,"a","s","t",4,5,225,33,4,28,"r",3091.014,0.522060606060606,0.182943536909091,96.761059326,73.27903911,4013.916511798,239.019152456487,19615.89,6980.616
1052,"a","s","t",4,5,225,11,4,28,"d",677.112,0.433818181818182,0.120225852727273,59.900991092,195.807664126,4139.807347732,302.723770866897,54039.654,21680.958
1053,"a","s","t",4,5,625,93,12,78,"d",463.994,0.0521935483870968,0.00974449780645161,133.269074352,156.354316464,12268.936472708,892.126631913114,51797.574,13105.182
1054,"a","s","t",4,5,625,31,12,78,"r",4315.086,0.656322580645161,0.271867817677419,363.25334379,1392.810632884,11616.776890674,710.379031880412,352984.456,215503.208
1055,"a","s","t",4,5,625,31,12,78,"d",1069.496,0.245161290322581,0.0673825610967742,181.783963922,201.396953176,11522.533929766,759.995714512017,94298.442,6333.526
1056,"a","s","t",4,5,625,93,12,78,"d",26.202,0.0138279569892473,0.000550277333333333,88.25545333,341.196175828,10648.474328164,966.817685028433,117929.658,41127.204
1057,"a","s","t",4,5,625,93,12,78,"r",9308.786,0.451096774193548,0.195497017978495,446.893940878,1421.952617242,12629.479054748,959.941391782027,419565.792,177019.372
1058,"a","s","t",4,5,225,33,4,28,"d",490.464,0.147757575757576,0.0290284091515152,44.25947687,92.792988334,4441.192918044,347.290815281174,26394.768,9726.022
1059,"a","s","t",4,5,225,33,4,28,"d",668.44,0.128727272727273,0.0395620266666667,87.142224098,126.533195354,3659.360078184,240.043265367467,33229.436,15861.576
1060,"a","s","t",4,5,225,11,4,28,"r",1252.936,0.686727272727273,0.222467331090909,73.30150381,260.982070366,4646.640742218,252.562037153098,56668.4,26895.384
1061,"a","s","t",4,5,225,33,4,28,"r",3070.67,0.514060606060606,0.18173946430303,129.994822996,90.202074278,4203.40888288,264.246312087959,22564.688,9681.796
1062,"a","s","t",4,5,225,11,4,28,"r",968.124,0.637272727272727,0.171897019272727,82.598313244,792.935933646,3573.672668038,280.985054556864,190534.162,89775.898
1063,"a","s","t",4,5,225,11,4,28,"r",1325.958,0.703636363636364,0.235432882363636,75.629293512,144.725468818,4664.719929746,321.846271589007,28655.028,15226.01
1064,"a","s","t",4,5,625,93,12,78,"d",245.916,0.0353333333333333,0.00516456653763441,129.762765252,223.162546934,12598.282062566,741.347650447288,55881.6,25339.566
1065,"a","s","t",4,5,625,93,12,78,"d",223.116,0.0335913978494624,0.00468573621505376,150.055925716,581.9482149,9481.45857426,1009.84155271921,207273.356,42445.886
1066,"a","s","t",4,5,625,31,12,78,"r",4558.578,0.662967741935484,0.287208795032258,375.273225978,1009.318191476,13686.374414116,629.976907912056,282193.14,78106.77
1067,"a","s","t",4,5,225,11,4,28,"d",642.832,0.378181818181818,0.114139207272727,41.693228998,193.825140696,4329.003293046,316.655119714277,53424.64,20220.77
1068,"a","s","t",4,5,625,31,12,78,"r",3524.112,0.569741935483871,0.222033265806452,375.743941768,1175.946949288,11943.250742264,774.748875248266,406048.18,119193.002
1069,"a","s","t",4,5,225,33,4,28,"r",3968.518,0.594787878787879,0.234879143212121,152.93969622,502.247316488,4029.432707072,237.632665205267,82287.072,46625.946
1070,"a","s","t",4,5,625,31,12,78,"d",160.994,0.0803870967741935,0.0101432719354839,93.23932837,271.266847716,11231.81858599,1038.66670078474,75230.89,25509.708
1071,"a","s","t",4,5,225,11,4,28,"r",1205.992,0.692727272727273,0.214132102545455,67.058892,39.605492246,4148.077460992,247.740948816115,13520.608,2925.638
1072,"a","s","t",4,5,225,33,4,28,"r",3360.58,0.516666666666667,0.198897964060606,132.765968642,599.724730526,3887.828371174,324.12435106583,178926.45,61864.406
1073,"a","s","t",4,5,225,33,4,28,"r",3373.59,0.534606060606061,0.199667969272727,150.493472802,104.255187558,4298.759046932,263.875104022988,25177.786,9355.908
1074,"a","s","t",4,5,625,31,12,78,"r",3394.916,0.564,0.213893397225806,318.937212958,824.815347722,11506.510156298,696.64529260306,208091.502,88383.966
1075,"a","s","t",4,5,625,93,12,78,"r",8686.12,0.42447311827957,0.182420195204301,411.698809608,713.518238352,13497.21375009,770.567797250951,174203.03,76119.298
1076,"a","s","t",4,5,225,11,4,28,"d",727.782,0.449636363636364,0.129222658727273,83.719575856,91.725250064,3672.45757428,369.434367201023,31557.008,9801.614
1077,"a","s","t",4,5,625,93,12,78,"r",7257.718,0.38210752688172,0.152421832924731,433.596543412,1231.092445388,12033.404550854,897.274769845565,360012.758,139096.768
1078,"a","s","t",4,5,625,93,12,78,"r",10295.636,0.481698924731183,0.216222194215054,403.974170754,635.809730542,13452.906961024,756.525532824966,143949.974,80767.804
1079,"a","s","t",4,5,225,11,4,28,"d",430.584,0.419636363636364,0.076453124,76.401823062,387.805832088,3675.71830085,315.866312643256,117578.318,43577.902
1080,"a","s","t",4,5,225,11,4,28,"r",939.472,0.603636363636364,0.166809658727273,66.129046656,202.24180085,4840.53663287,284.575498684451,45061.084,22335.674
1081,"a","s","t",4,5,625,93,12,78,"d",15.592,0.0110537634408602,0.000327452774193548,81.384660802,124.764738354,11419.322730532,956.723911641318,51230.326,7825.912
1082,"a","s","t",4,5,225,11,4,28,"d",436.296,0.375636363636364,0.0774673281818182,33.16000788,102.120617262,3934.412101616,404.575224254693,30319.866,13108.22
1083,"a","s","u",3,10,625,31,12,78,"r",10283.174,0.914451612903226,0.64788142683871,89.479538752,493.12194921,16593.14441407,460.628839695927,102178.946,0
1084,"a","s","u",3,10,225,33,4,28,"d",1715.614,0.331939393939394,0.101539654606061,83.765590516,185.501351582,4379.313957018,292.451124552861,37476.264,0
1085,"a","s","u",3,10,225,33,4,28,"d",2742.246,0.341333333333333,0.162301492,108.82454636,157.385031234,4539.374496098,430.444793656531,30314.106,0
1086,"a","s","u",3,10,225,11,4,28,"r",3445.008,0.921090909090909,0.611684658727273,17.972142262,188.401609356,6412.391359374,243.563856203594,35061.13,0
1087,"a","s","u",3,10,625,31,12,78,"d",4401.18,0.611483870967742,0.277292086064516,150.323138852,629.80925001,15468.779171884,806.558469350987,161028.58,0
1088,"a","s","u",3,10,625,93,12,78,"d",3282.386,0.192881720430108,0.0689345178494624,208.435516438,784.865070324,13444.324429684,869.525293826159,77295.662,0
1089,"a","s","u",3,10,225,11,4,28,"d",1786.156,0.777818181818182,0.317144174,61.6154272,331.35923827,4274.480746106,340.880751797071,54423.722,0
1090,"a","s","u",3,10,625,31,12,78,"d",5031.256,0.630258064516129,0.31698941483871,241.061877842,481.598035154,14742.90013671,894.9893060197,76700.602,0
1091,"a","s","u",3,10,225,33,4,28,"d",1654.786,0.240969696969697,0.0979395123636364,88.783628636,208.894445322,4803.970042954,508.986798171331,50451.844,0
1092,"a","s","u",3,10,225,11,4,28,"d",2284.568,0.798909090909091,0.405640623090909,11.047424592,247.019949218,6293.017398426,341.568191044091,69301.252,0
1093,"a","s","u",3,10,225,33,4,28,"r",10150.858,0.917393939393939,0.600784682606061,72.332130064,154.829613276,6191.345734356,216.086290210654,26900.44,0
1094,"a","s","u",3,10,625,93,12,78,"r",24869.456,0.838387096774194,0.522292002752688,239.291308188,483.88278515,14860.785914082,539.514050863559,85763.336,0
1095,"a","s","u",3,10,225,33,4,28,"d",2653.446,0.325151515151515,0.157045809575758,86.154639872,215.987445326,3914.88596485,400.974192908879,58258.478,0
1096,"a","s","u",3,10,625,93,12,78,"d",3596.602,0.201827956989247,0.0755334760215054,183.527352238,491.83832032,14144.576398446,1015.8458369132,98888.826,0
1097,"a","s","u",3,10,625,31,12,78,"r",10255.366,0.922645161290323,0.646129409935484,82.79819654,440.82940232,17729.608070302,468.939457545948,76856.668,0
1098,"a","s","u",3,10,225,11,4,28,"d",2893.79,0.891090909090909,0.513812144181818,20.9700126,196.712140602,5589.358023434,264.647029624675,30485.646,0
1099,"a","s","u",3,10,625,31,12,78,"d",3573.878,0.520129032258065,0.225168724322581,89.95671281,597.327320314,15695.486507824,980.785889813231,105433.858,0
1100,"a","s","u",3,10,625,93,12,78,"r",26009.932,0.857698924731183,0.546243531634409,177.730177068,510.411855446,17781.085062502,630.534503907726,84025.766,0
1101,"a","s","u",3,10,625,31,12,78,"r",9549.732,0.913290322580645,0.601671622580645,134.150930444,1322.08648439,15273.479628914,542.233063396805,91285.83,0
1102,"a","s","u",3,10,625,31,12,78,"r",9582.5,0.922645161290323,0.603736139290323,169.851184398,377.878921884,16575.531914058,657.827911800125,68358.312,0
1103,"a","s","u",3,10,225,33,4,28,"r",9629.294,0.901272727272727,0.569915602121212,74.446053264,171.758382794,6070.767085936,218.089674638918,33222.132,0
1104,"a","s","u",3,10,625,93,12,78,"d",4185.78,0.227913978494624,0.0879070057419355,200.863634258,596.597980472,14598.61995702,1125.99261982571,87591.246,0
1105,"a","s","u",3,10,225,33,4,28,"r",8714.046,0.861575757575758,0.515746094181818,40.258762488,192.632062504,6751.512910156,275.95612399217,29510.726,0
1106,"a","s","u",3,10,625,31,12,78,"d",4042.244,0.583096774193548,0.254677671290323,159.208418278,508.105957044,14122.616539086,725.84389589806,79478.548,0
1107,"a","s","u",3,10,225,11,4,28,"d",2395.036,0.829636363636364,0.425254971818182,26.442592854,294.984160164,4819.089238288,313.515852210614,36246.646,0
1108,"a","s","u",3,10,225,33,4,28,"r",9751.608,0.898969696969697,0.577154829454545,63.305513564,175.749273454,5925.477992186,208.323665421087,28937.74,0
1109,"a","s","u",3,10,225,11,4,28,"r",3402.92,0.927090909090909,0.604211648545455,16.151841794,168.365625016,6232.646980474,221.116286360188,30887.51,0
1110,"a","s","u",3,10,225,33,4,28,"d",3293.754,0.380727272727273,0.194942827151515,106.305191144,183.129449204,5059.83043361,410.517151056041,40758.14,0
1111,"a","s","u",3,10,625,93,12,78,"r",24911.64,0.842043010752688,0.523177923354839,268.988359596,583.243042972,14490.495992204,607.400877027765,93694.196,0
1112,"a","s","u",3,10,625,93,12,78,"d",4672.82,0.246709677419355,0.0981355007311828,213.530186586,543.038867172,14961.945164064,998.871872062705,76222.42,0
1113,"a","s","u",3,10,625,31,12,78,"r",9754.024,0.91058064516129,0.61454284283871,93.67114885,503.347679686,17760.660039068,476.536245757467,76157.412,0
1114,"a","s","u",3,10,225,11,4,28,"r",3560.37,0.926909090909091,0.632167968181818,17.314217636,150.79933985,6101.482718732,223.655149452393,32544.412,0
1115,"a","s","u",3,10,225,11,4,28,"r",3362.238,0.916909090909091,0.596988281636364,25.857207454,182.861527348,5773.416199234,227.79744955571,30526.748,0
1116,"a","s","u",3,10,625,31,12,78,"d",4809.132,0.66341935483871,0.302994707225806,158.424783398,450.330292966,15124.602148448,913.444642369873,81102.9,0
1117,"a","s","u",3,10,225,11,4,28,"r",3464.71,0.929818181818182,0.615182883454545,22.71927396,189.70757812,6372.550316412,211.552381680687,33644.732,0
1118,"a","s","u",3,10,625,93,12,78,"r",26055.87,0.873247311827957,0.547208291182796,221.573617214,486.081726568,16407.874730456,520.232137741519,115937.99,0
1119,"a","s","u",3,10,225,11,4,28,"d",2752.424,0.859454545454545,0.488711646181818,30.46187743,163.293218756,5806.928484388,332.513919186274,29392.618,0
1120,"a","s","u",3,10,625,93,12,78,"r",25587.234,0.860064516129032,0.537366305376344,183.686955406,437.062605482,16432.733308562,589.840501008151,77235.664,0
1121,"a","s","u",3,10,625,93,12,78,"d",4040.51,0.229462365591398,0.0848561409892473,204.99920735,863.11620705,13657.830863284,907.966120426502,172956.26,0
1122,"a","s","u",3,10,225,33,4,28,"r",9424.702,0.886848484848485,0.557806699575758,60.81949442,179.884355446,5811.520101558,216.823766931625,31842.124,0
1123,"a","s","u",3,5,625,93,12,78,"r",12593.89,0.572064516129032,0.264488617505376,230.6285201,313.74694533,6442.534695308,564.46894894994,45465.064,0
1124,"a","s","u",3,5,225,11,4,28,"d",820.02,0.433818181818182,0.145600142,49.871835896,125.648343752,2039.855249984,403.774855105561,15109.902,0
1125,"a","s","u",3,5,625,93,12,78,"r",15995.328,0.651225806451613,0.335923387075269,267.189151488,199.236832016,8455.24115624,649.924290698728,38752.736,0
1126,"a","s","u",3,5,625,93,12,78,"d",560.03,0.0506236559139785,0.0117613829462366,166.453265474,436.49671482,6938.297980464,1208.0677533588,55751.468,0
1127,"a","s","u",3,5,625,31,12,78,"r",6494.416,0.777548387096774,0.40917439516129,149.87468852,232.722312462,8218.995648436,539.616998699064,44437.064,0
1128,"a","s","u",3,5,625,31,12,78,"d",1881.508,0.352967741935484,0.118542590709677,141.053987046,267.67862891,7002.20601172,849.056834999061,65575.15,0
1129,"a","s","u",3,5,625,93,12,78,"r",17414.088,0.695290322580645,0.365719254021505,226.78378508,345.858636714,9173.288101564,779.547865010909,59283.19,0
1130,"a","s","u",3,5,225,33,4,28,"r",5733.614,0.733212121212121,0.339347419818182,51.52427608,83.335429662,2852.707582048,235.351266713274,16437.076,0
1131,"a","s","u",3,5,225,11,4,28,"r",2497.514,0.865272727272727,0.443450638545455,32.242037482,74.611007818,2707.376367204,241.950677251888,14931.67,0
1132,"a","s","u",3,5,625,93,12,78,"r",15460.98,0.648559139784946,0.324701360860215,272.910823158,323.758621112,7370.767531256,611.295790170984,38036.258,0
1133,"a","s","u",3,5,625,31,12,78,"r",5931.016,0.766322580645161,0.373677923806452,150.699970114,317.30384767,7591.902132814,607.725291331534,46845.584,0
1134,"a","s","u",3,5,225,33,4,28,"r",5036.292,0.676363636363636,0.298075994848485,70.035433192,78.96260157,2783.475132832,255.905525585931,12800.77,0
1135,"a","s","u",3,5,225,33,4,28,"d",417.222,0.131090909090909,0.0246935375757576,46.853045316,193.14432422,2325.749328114,314.164744353307,16709.212,0
1136,"a","s","u",3,5,625,93,12,78,"d",530.73,0.0440860215053763,0.0111460434193548,150.860453218,350.337339824,5782.55257813,1376.13862480278,74308.98,0
1137,"a","s","u",3,5,625,31,12,78,"d",680.636,0.180193548387097,0.0428828124516129,21.267221228,477.00054689,7294.12401173,920.235006962634,70141.452,0
1138,"a","s","u",3,5,625,31,12,78,"r",6141.724,0.774774193548387,0.386953376516129,153.147024004,232.319558598,8351.555691418,578.72929416856,42420.468,0
1139,"a","s","u",3,5,225,11,4,28,"d",711.072,0.402363636363636,0.126255683090909,42.749879668,130.103636712,1781.831113282,298.200321034767,35116.51,0
1140,"a","s","u",3,5,625,93,12,78,"r",13718.076,0.583978494623656,0.288098034516129,290.522296794,291.336828116,7570.979906244,569.544756066758,43680.178,0
1141,"a","s","u",3,5,225,11,4,28,"r",1870.464,0.804,0.332113637636364,6.834929574,84.482140626,3310.33528908,294.798085313048,14561.778,0
1142,"a","s","u",3,5,225,11,4,28,"r",2119.734,0.788363636363636,0.376373226181818,40.031452968,77.547449222,2835.93145703,275.832335807495,16320.892,0
1143,"a","s","u",3,5,625,93,12,78,"d",603.29,0.060258064516129,0.0126699008602151,119.934856202,396.593792954,6750.39886328,915.239765774997,55544.1,0
